-1	458.802	-0.824864	-1.64055	13
1	2014.16	-1.06631	1.18276	4
-1	381.109	-2.83952	-0.191936	18
1	739.998	2.74621	-1.5333	6
-1	32.7605	-2.86171	2.3082	6
1	92.2866	1.63415	1.2997	3
1	663.69	1.00291	0.502633	18
1	491.125	1.75528	1.60709	25
1	744.91	-0.208262	-0.537925	21
-1	660.367	2.81864	-0.555099	19
-1	96.6454	-1.65913	-0.0262268	4
1	1009.13	-1.39087	-1.24911	3
1	745.12	-2.37362	1.31745	8
-1	54.7273	1.39028	-0.706224	3
-1	24.0385	0.462692	0.330941	3
1	32.9255	-2.91812	2.1622	4
1	537.458	-1.96831	-2.02636	11
1	168.102	0.362153	0.802302	12
1	109.421	1.51508	-1.73514	3
-1	309.39	-0.0801012	-1.76071	15
-1	1460.55	1.40275	0.741138	9
1	712.422	1.90556	0.321866	17
1	194.798	-2.50304	-1.49372	3
-1	959.006	0.603087	-1.7498	15
1	420.326	-0.509507	1.27983	10
-1	35.1592	2.71293	-0.356211	3
-1	120.557	2.45183	1.3519	4
-1	2651.47	-0.0837989	1.20944	4
1	868.853	0.36538	-1.28354	3
1	366.739	-2.77515	-0.827261	10
1	685.313	1.79218	2.13466	21
-1	618.041	-1.20567	0.0549344	18
1	250.414	0.451754	-0.972946	14
-1	329.66	-2.77228	-1.27319	16
1	49.673	-2.51261	-0.172256	4
1	304.644	-0.429011	1.74687	7
-1	160.63	0.853345	-2.07458	6
-1	107.398	-2.41675	0.0695137	3
1	230.977	-1.92811	0.518865	19
-1	209.514	0.682979	0.875638	13
1	168.04	-0.695489	-0.327358	4
1	113.855	2.31311	1.6084	9
-1	280.085	2.6075	0.190451	13
1	593.242	-3.01085	0.957389	16
1	144.901	0.440307	0.523007	3
1	88.3527	0.97006	-1.7844	4
1	597.902	-1.44793	0.852951	9
-1	427.405	1.97224	-0.390817	19
-1	200.054	-2.62762	2.0975	16
1	1612.95	0.0175635	0.885634	18
1	407.875	0.599908	-1.50575	12
1	39.3407	-2.54537	-1.84948	4
1	537.654	-2.64494	0.244152	21
1	318.917	-1.68674	0.0171635	14
1	162.439	2.76085	-1.03471	10
-1	173.37	-0.670215	0.502011	11
-1	134.655	0.904386	1.23691	3
1	253.015	-2.15761	0.595222	4
1	600.41	-0.436234	1.35562	3
-1	371.07	-2.21814	0.00475046	12
-1	473.443	2.85622	0.414415	17
1	957.16	1.70114	1.06813	7
1	380.936	-0.486272	1.88575	18
1	497.767	2.2248	1.08817	11
1	51.0524	2.51817	-1.75447	3
1	313.3	-2.64637	1.27335	14
1	578.161	2.64098	0.560073	10
-1	314.483	1.55782	1.04556	12
1	441.982	0.958969	-0.781527	10
-1	360.351	1.298	0.858017	12
-1	368.406	-0.692864	-0.752759	16
1	806.113	-2.62844	0.219981	16
-1	740.285	0.51709	0.14728	15
1	401.726	-2.19589	-1.66264	18
1	10.2515	0.460054	-0.173795	3
-1	614.054	-2.63339	-1.00235	15
1	242.874	1.05442	0.0854427	17
1	226.664	1.70056	-1.24961	15
1	361.903	1.28158	0.32237	20
-1	106.032	-2.08946	-0.524313	9
1	168.509	-0.38102	0.929004	4
-1	589.668	2.94783	0.953952	19
1	374.573	-2.00377	2.20602	18
-1	2279.44	0.919922	1.79259	13
1	230.706	-1.94673	-0.277948	4
-1	337.019	-2.03485	-1.59831	20
1	172.502	-1.05177	-1.27359	6
1	1099.33	-3.05319	0.397363	17
1	437.345	2.65933	-1.69252	17
1	62.0904	1.56234	-1.81053	10
1	226.112	-2.37931	0.743605	14
-1	432.516	1.13536	1.31356	13
1	857.321	-0.056175	-0.152651	17
-1	1047.58	3.0437	-0.602208	16
-1	312.523	0.852845	0.94028	19
1	453.791	3.07979	-1.09212	18
1	810.569	-0.135587	1.32357	14
-1	633.892	3.01882	-0.752512	12
1	1754.97	0.885931	0.518239	16
1	405.504	2.26828	-1.52612	18
-1	509.194	-0.924096	1.36386	7
-1	361.979	0.308467	1.71215	25
1	129.194	0.145226	1.46374	4
1	318.487	-0.258808	1.51429	14
-1	73.6101	2.06732	2.37328	3
-1	603.61	-2.51627	1.20593	5
1	575.947	-0.979178	0.202518	15
1	148.218	0.80346	-1.88598	13
-1	220.548	-1.97273	0.180437	9
1	251.579	-2.97344	-2.02699	6
-1	855.185	0.248158	-1.56897	4
-1	1541.44	1.28347	-1.49899	3
-1	460.196	-1.92077	-2.04321	21
1	244.167	1.25527	-1.83958	8
-1	1259.59	-2.02398	-1.89239	7
1	577.108	-0.126462	-1.80146	22
-1	400.32	3.0281	-0.755842	16
1	176.263	-2.46492	-0.560478	8
1	595.552	-2.90987	0.163513	4
1	179.372	-1.24079	-1.52056	4
1	623.105	-0.973329	0.847108	3
1	329.448	-1.43633	-1.79185	20
-1	258.91	1.67781	-2.16736	18
1	162.078	-2.3604	1.7559	4
1	223.702	-2.66434	-1.12557	7
-1	89.1175	1.40285	0.630011	4
-1	266.482	-2.83221	-1.96404	5
1	988.435	1.06321	0.0992399	8
1	385.364	-0.690195	-0.91464	16
1	436.086	-2.36162	-0.395206	17
1	551.206	2.71661	0.485141	21
-1	1250.71	-0.482701	-1.52367	5
1	709.236	0.152351	-0.619481	19
1	535.324	2.53185	-1.31309	16
1	381.777	-1.2562	-0.282643	12
1	171.331	2.26386	0.261371	5
1	447.043	-2.14838	-1.84827	22
1	505.781	2.20968	1.29017	14
1	669.365	1.17623	-0.687062	20
1	47.4343	2.51822	-0.0471769	3
1	404.979	-1.79479	0.693	19
1	788.955	-2.4269	-0.780127	11
-1	844.41	0.761039	0.0128309	15
1	719.993	1.75404	-1.13199	16
1	843.817	-1.1262	2.02383	21
-1	541.662	1.98957	0.895609	16
1	361.539	0.674277	-1.35047	8
1	372.877	0.337328	-1.47769	18
-1	412.905	-2.71146	-0.440804	22
1	16.1078	0.894829	-2.29575	3
1	312.107	-2.12559	-1.819	8
1	226.323	-0.499763	1.9038	24
-1	306.565	-0.798313	-2.37199	21
-1	14.9562	0.891296	-2.69945	6
1	433.866	-0.442612	-1.3603	5
-1	147.435	2.67448	-1.52414	3
-1	842.165	2.48166	1.25293	20
1	504.712	1.99891	0.513494	16
1	95.6495	3.05333	-0.818689	4
1	546.294	-1.7727	-1.68141	24
1	261.427	-0.952484	-0.776545	15
1	17.2312	2.15345	1.37098	4
-1	19.2995	-2.82748	0.0450619	3
1	618.838	3.06643	0.344649	8
1	168.424	1.28127	1.88834	8
1	117.702	-1.79604	0.263164	4
1	798.503	0.516932	1.1161	14
1	782.031	1.97583	0.936483	14
-1	124.679	-1.3203	1.55836	5
-1	248.154	1.83213	1.61034	19
1	229.04	0.457986	0.949569	8
-1	253.824	-2.55151	-0.879164	6
1	209.207	1.15914	0.407466	13
1	538.226	0.595635	0.0872731	14
1	291.395	-3.1214	0.0287005	7
-1	645.455	0.0292303	-1.2283	6
-1	187.984	-0.526	-0.150614	7
1	377.471	-0.119428	-1.52098	15
1	431.407	1.01013	1.92637	10
-1	658.578	2.91106	-0.670926	8
1	192.955	1.16874	1.76276	23
1	373.266	-1.50676	-1.4684	16
-1	354.288	1.72719	-1.80375	11
1	873.451	0.0840161	0.930369	16
-1	12.3096	-0.951502	-2.72338	6
1	664.466	-2.04709	2.29237	10
1	727.55	0.73707	-0.742873	18
1	190.342	-0.577555	-0.386241	16
1	31.3184	-1.05715	-1.29445	3
1	140.19	2.02242	1.36062	3
1	384.853	-0.263975	1.2278	13
1	95.7588	-1.92074	-2.54441	8
1	2748.85	1.15659	-1.60376	3
1	785.799	0.989106	-0.0112965	19
-1	756.273	-2.15238	-0.850157	15
1	409.271	-0.29668	-0.440263	18
1	179.48	-1.68687	1.82041	5
1	157.313	2.14673	-2.35155	22
-1	682.725	-2.2475	-0.14941	10
1	740.326	-1.63735	-0.374435	19
-1	905.828	1.54247	1.31593	8
-1	134.539	-2.67774	-1.29162	3
-1	314.464	0.155662	-1.82186	16
-1	562.261	-0.827692	1.23302	4
-1	143.695	2.38623	0.524827	8
-1	1056.53	2.44201	0.642196	17
1	437.661	1.26101	0.24439	18
1	232.577	-1.0356	1.357	3
-1	585.144	-1.16734	-1.85041	17
-1	566.646	1.28693	-0.593153	10
-1	223.356	0.411047	1.07869	4
-1	1098.02	-1.47144	1.23393	10
1	307.883	-3.06295	-0.926345	9
-1	285.84	1.0068	-0.794504	12
1	658.278	0.619834	0.444521	6
1	516.933	-2.73083	-1.46296	18
1	212.208	0.348012	0.531859	14
-1	195.578	-2.77743	0.846605	16
1	972.052	0.342526	1.66151	25
-1	202.294	1.26797	0.24747	8
1	529.101	0.570007	-0.964075	9
1	280.134	0.498629	-2.03616	12
-1	624.244	-1.59709	0.75066	8
1	7393.68	1.46779	1.68968	7
-1	573.987	-1.77767	0.583788	15
-1	174.988	1.46775	-0.694445	4
1	738.268	-0.85217	-0.63335	14
-1	390.918	2.38373	0.102591	11
1	31.9335	-2.71688	-2.65813	6
-1	183.491	-0.345834	0.730751	4
1	315.49	-0.792292	-0.336823	3
1	378.85	-0.401262	-1.75081	5
1	648.688	-0.65432	0.124169	6
-1	633.146	2.38499	0.637104	18
-1	97.616	2.05569	-1.7348	3
-1	574.588	2.88102	1.03324	16
-1	7333.31	1.31506	-1.1059	10
-1	627.712	-1.87595	-1.68317	20
1	534.708	2.07212	-1.49987	20
-1	378.554	-0.793188	-0.285746	8
1	296.656	-1.78535	1.69754	5
1	622.067	0.282046	-1.59655	6
1	514.837	-2.29701	-1.77606	26
-1	326.959	0.505323	-0.913932	11
1	296.189	-1.6527	1.31244	11
1	32.7511	2.01446	0.751979	3
-1	196.229	-1.68713	2.21623	21
-1	502.121	2.60064	1.03783	15
-1	302.109	-2.48881	-2.40377	13
-1	363.067	0.158537	1.575	3
1	277.012	-0.544298	-2.0802	22
1	577.692	0.00757492	0.398032	13
1	27.7021	-0.57687	-0.124958	3
-1	457.03	-0.0279932	-1.41961	10
1	677.637	0.0883425	1.4573	6
-1	6317.19	3.05745	1.89609	8
-1	182.584	2.30318	-2.23771	22
1	551.237	-1.64858	0.911307	16
-1	369.249	1.48543	1.84976	24
1	982.687	-2.58564	0.0537426	19
1	374.151	-0.759525	1.58742	6
1	385.837	1.40686	1.07248	20
-1	366.919	-1.84043	-0.25781	5
-1	206.009	-2.39662	-0.957528	15
-1	108.531	2.69949	-0.243239	3
-1	445.58	3.09073	2.51322	5
1	82.4051	-1.265	-2.01723	5
1	43358.9	2.0276	-2.37761	6
-1	237.722	-0.768069	-2.25267	4
-1	379.579	2.35473	-2.10792	9
-1	329.901	-0.678949	1.74775	13
-1	1032.31	-0.917536	0.677744	17
1	1466.64	-1.3364	0.985057	10
-1	82.1852	1.47038	-0.518314	3
-1	48.503	-3.03242	2.03849	3
1	251.753	-0.970669	-0.880096	7
1	1263.72	2.03927	-1.50814	8
1	399.725	-0.857761	-2.28206	9
-1	371.793	3.11281	0.444191	7
1	506.242	-2.11621	0.502258	19
1	752.261	2.73349	-0.796586	22
-1	838.351	0.474453	-0.761071	16
-1	407.382	3.00652	0.94992	13
1	381.551	0.118395	0.692047	16
1	557.083	0.598855	0.418199	7
-1	475.191	-2.58277	-0.711456	11
-1	89.8373	-3.11237	1.39154	4
-1	232.22	-2.50193	1.49487	9
-1	1631	-0.723032	1.1581	6
-1	270.853	2.27415	0.332349	9
1	492.123	-0.713374	-1.9097	6
1	322.336	-2.44703	-0.61361	16
1	471.1	-1.9405	1.55088	15
1	311.264	0.483092	-2.31193	20
1	378.653	1.04132	-2.09444	16
1	769.396	2.68721	0.325243	17
1	708.564	0.857606	0.770734	19
1	363.802	2.82939	-1.23509	6
-1	284.605	-0.268127	0.761321	8
1	1132.8	2.25485	1.06653	6
-1	285.695	-1.92323	1.60128	6
-1	58.5765	-0.584031	-0.696122	3
-1	776.182	2.83782	0.558895	7
-1	289.099	-1.98813	1.08504	14
-1	396.299	0.609055	0.361882	17
1	170.82	1.17024	-1.33211	3
-1	66.4631	-1.88247	-2.05671	4
1	302.504	2.19199	-0.774187	5
1	111.276	2.60457	1.86925	7
1	28.1076	-0.41796	2.71704	5
-1	12578.5	3.09742	0.453702	9
-1	1270.65	-0.063257	-0.208735	17
1	310.688	-1.1574	-0.166077	11
1	20.3063	-0.800873	-2.43963	6
-1	27.551	0.437451	-2.30849	5
1	1155.41	-1.26029	0.357678	12
1	65.1541	-0.530725	-1.33004	3
1	3364.73	0.303745	1.42681	3
1	384.172	-2.02618	-0.525188	17
1	40.9157	1.30575	1.77419	5
1	529.938	-2.45378	-2.19132	6
1	493.809	-0.919666	0.126088	8
-1	246.636	2.31734	-1.08448	12
1	604.21	-2.57289	1.17998	14
1	613.908	2.08915	-1.00447	6
1	550.106	2.8975	0.144904	4
-1	222.569	-0.025856	0.331629	7
1	455.538	2.48198	-0.864279	20
-1	123.063	-0.48657	-0.471181	4
1	74.9179	0.213264	1.31918	4
1	390.476	0.224885	1.63544	27
-1	347.874	-2.99094	-1.15744	13
1	507.243	0.893611	0.980999	17
1	1047.91	-2.14623	-0.0337505	13
1	957.201	-2.71759	0.000935742	14
-1	794.94	0.166262	0.822753	6
-1	467.61	-2.77222	-0.604334	7
-1	25.0214	-2.32036	0.768227	3
1	1255.31	2.62443	1.41122	15
-1	392.595	-0.459058	-1.27676	7
-1	209.74	-2.52549	-1.31111	3
-1	100.868	0.012918	2.11163	6
1	318.035	0.675592	0.103549	11
-1	428.488	-2.48986	1.11492	16
-1	257.254	-2.22263	0.710117	9
1	473.437	-2.79883	1.92043	15
1	264.748	-2.66251	-0.170481	7
1	293.076	-2.87542	-2.02486	7
1	423.496	1.96804	0.296047	19
1	293.624	-0.252794	-0.675015	10
-1	229.963	-3.11723	1.48215	7
1	279.926	2.48652	0.0156335	12
-1	230.593	3.06008	-1.50028	10
-1	788.351	2.10526	-0.445489	6
1	514.172	0.876561	-0.884411	16
-1	543.364	-2.26224	-1.89548	18
1	406.818	2.7872	-0.771646	14
-1	107.965	-0.284317	1.7953	3
-1	117.858	2.45446	-1.86358	9
1	825.273	1.32172	1.39863	7
-1	529.652	-1.9595	1.55555	9
-1	432.254	0.94731	-2.3345	20
-1	1346.64	-0.290178	-0.418467	7
1	220.679	-2.757	-2.64923	8
-1	335.468	1.02056	-1.18717	9
1	845.339	-0.0149591	0.936555	17
1	83.2827	-1.95135	-0.503024	4
-1	20.9662	-1.03752	-2.76122	3
1	373.417	3.09196	1.12617	8
1	179.246	-2.46935	1.99641	23
1	464.219	1.37849	-1.18899	17
-1	514.528	-1.83352	-1.28328	15
1	82.0246	0.925695	-1.03515	3
-1	607.562	-1.92101	0.642149	6
1	602.096	-2.9245	1.08115	13
-1	378.069	0.571165	0.645251	6
1	675.871	-1.59932	1.65534	23
1	368.099	3.04168	1.9954	26
1	459.91	-1.47507	-1.84187	17
-1	285.494	0.412886	1.11525	8
-1	163.507	-3.02787	-1.65929	6
-1	140.197	-0.327481	-2.1895	23
1	2265.6	0.827992	1.34465	7
-1	213.757	-2.29875	-1.20006	9
1	1676.65	-1.14501	0.319829	20
1	899.949	0.440679	0.861073	15
1	220.679	1.51641	1.96131	22
-1	240.116	0.389553	1.95462	21
-1	291.117	2.29068	-1.90061	24
1	239.711	0.048582	-0.930542	4
-1	238.406	-1.75021	-1.69017	18
1	586.03	2.81773	-0.538011	19
1	170.444	-0.638411	1.61187	4
-1	695.225	2.63116	-0.677201	17
1	135.985	1.31496	-1.67829	5
1	90.6998	-1.75256	2.83354	3
1	215.476	0.228064	0.0866136	4
1	51.7968	-2.90374	1.47918	3
1	119.915	1.00511	-1.92333	18
1	1416.29	-0.579234	-1.78401	12
1	843.553	-1.16324	0.551119	18
-1	816.372	1.86123	0.582031	15
1	1223.6	1.68088	1.15446	14
-1	742.921	-1.42262	0.712005	9
1	313.449	-0.510539	0.232529	18
1	539.016	-1.38478	-1.06879	13
-1	538.311	-0.691371	1.7585	3
-1	381.026	1.1268	1.54451	10
-1	440.597	2.58576	-0.314843	16
1	731.984	-1.16866	1.55927	20
1	159.466	1.14337	0.00804676	8
-1	220.794	1.13476	-0.692224	3
1	13.6347	-0.860691	-2.72708	3
1	146.006	1.45845	1.06911	4
-1	450.309	-1.68915	0.767759	5
1	294.15	0.567375	-0.741701	7
1	227.808	-2.49382	1.16167	5
-1	225.28	-2.63309	0.224204	5
-1	627.586	0.551963	0.995909	16
1	307.023	0.43887	0.874887	5
-1	172.672	-2.68898	1.14559	9
1	589.963	-2.8585	1.91604	3
-1	384.173	-1.34915	1.71587	15
1	634.007	-0.0615557	0.476898	16
-1	203.048	1.73026	2.12918	4
1	48.3581	1.31946	1.9413	4
-1	2509.93	-1.98088	-1.24004	3
1	572.053	-2.07979	0.2457	7
-1	783.507	1.06501	-0.967736	17
1	379.227	0.37134	-1.26557	12
1	365.502	1.20097	-1.51764	8
-1	401.617	-1.89323	-0.0373883	12
1	467.423	-0.418171	-0.927528	17
1	168.93	1.57769	-0.958858	7
1	486.256	1.21723	-0.863289	14
-1	17.2313	-2.04931	2.30472	3
1	756.893	3.13966	-0.913122	17
-1	814.91	-0.0195071	0.575438	16
1	352.713	-1.29146	1.95036	30
1	2108.62	1.07002	0.0801072	17
1	1451.58	-1.54277	-0.907001	15
1	76.016	0.972361	-0.0616757	3
1	398.976	-0.018492	1.48056	6
1	556.216	-0.781767	-0.24483	18
1	558.316	-1.99922	-0.368857	20
1	102.908	2.56579	-2.21947	5
1	606.933	-1.46354	-0.546515	11
-1	1171.44	1.66665	-0.0616519	10
-1	185.979	-0.968847	1.12012	14
1	469.624	-2.51711	-1.16327	17
-1	580.216	1.03564	-0.48426	16
1	445.561	1.19908	-0.584024	16
-1	971.525	-1.14429	-0.331887	7
1	645.998	-0.830437	-2.38511	18
-1	265.984	-2.82166	1.78981	9
1	615.557	-0.193761	0.958728	9
1	419.158	1.2382	0.630095	6
1	259.809	0.949456	0.74351	6
-1	561.622	-2.70812	0.83258	11
1	13.5899	-1.50938	2.39919	3
1	516.067	-2.14126	0.803049	14
1	286.927	-1.92975	-0.988026	12
1	3014.84	-0.656008	-2.23694	7
-1	122.432	1.65491	-0.652881	8
1	383.843	-1.61538	0.307374	4
-1	334.17	1.48754	1.78327	24
1	492.435	-0.124419	1.26849	12
-1	526.037	2.9394	0.345588	13
1	377.342	-3.00202	-1.74038	14
1	54.0599	-2.13168	2.51271	5
-1	220.117	-0.805769	-0.21997	9
1	441.904	-2.9263	-1.70525	18
-1	195.776	1.65045	0.908572	3
1	520.559	-2.98664	0.732995	10
-1	299.631	0.471485	2.01678	8
-1	458.991	-0.560654	0.0456417	18
-1	157.469	-0.682831	-2.35802	5
1	315.66	-2.48937	1.80963	22
-1	396.539	0.607522	1.07026	14
-1	332.529	-0.0150804	-0.520776	12
1	1033.89	2.69539	0.734941	8
-1	548.661	0.382722	-0.213312	15
1	178.115	0.443803	0.0336459	12
1	275.898	-0.144226	1.6555	15
1	374.524	-3.11787	-1.47921	15
1	1063.35	1.86754	0.0162002	17
-1	1107.83	-1.28206	0.794203	19
1	1128.48	-0.699439	1.65457	27
1	5240.52	2.41023	0.624042	6
1	1205.05	0.92223	1.18557	14
-1	929.955	-2.18765	0.841812	12
1	504.701	2.22259	0.953655	10
1	119.348	2.05322	0.287214	4
-1	122.848	-1.06135	0.00374132	3
-1	694.922	2.03419	1.29176	14
-1	669.341	0.0134998	0.544661	19
-1	111.483	0.937425	-1.15916	4
1	473.498	-2.86247	1.48533	11
1	272.669	1.26001	-0.573764	14
-1	683.791	-1.89141	-0.667359	6
-1	147.646	-0.370223	-2.60509	7
1	52.2091	-0.252812	-0.505544	3
1	267.804	-2.1678	1.81326	13
-1	283.362	0.987243	2.41024	20
1	234.348	-0.530913	0.538749	7
1	245.068	-2.27989	-1.29327	15
1	282.72	-1.01239	-0.333295	21
1	340.762	0.522685	1.02734	9
-1	361.803	-2.59603	0.382898	17
1	136.664	0.833543	-0.369958	4
1	338.561	-0.717395	2.13026	23
-1	59.1098	2.43159	0.77364	4
-1	38.7885	-1.52367	1.9106	5
1	1200.41	0.664776	0.733502	14
-1	1183.29	-2.42853	-0.171174	19
1	127.845	0.00286881	-0.868997	5
1	524.183	-1.36175	1.17139	8
-1	341.38	0.986351	-1.77662	13
1	312.424	1.8698	0.770112	10
1	144.381	0.818059	-2.25117	18
1	237.144	-2.62429	0.929992	18
1	814.054	2.91073	1.75136	25
-1	689.415	-0.156408	1.12396	14
-1	407.272	1.47163	-0.833834	19
1	739.408	2.93937	0.296465	16
1	26.1337	-2.59495	2.44219	7
-1	432.357	0.521666	2.27028	21
-1	402.683	-0.876446	2.45121	6
-1	265.782	2.60172	-0.15404	3
1	246.321	-0.139563	0.431829	14
1	304.484	2.07667	-1.5395	15
1	349.764	-2.70945	1.1472	17
-1	721.261	1.06896	-0.761191	7
1	587.635	-1.90686	-1.02411	13
1	195.346	-0.512723	0.904582	4
1	190.76	0.107915	-2.17287	15
-1	294.146	-1.15472	1.98562	22
1	386.924	-1.96412	1.45277	17
-1	167.99	1.03815	1.05992	4
1	458.104	-2.62137	0.534462	7
1	440.334	1.99473	1.18175	14
1	368.336	2.32295	1.79751	25
1	167.863	-1.42496	-0.756227	5
-1	560.164	0.539957	-0.875891	8
1	1038.62	-1.97371	-0.851509	16
1	404.149	0.562259	-0.674161	17
1	374.996	2.29028	-1.44818	15
1	189.339	-2.614	1.4465	6
1	37.3989	1.26992	0.920616	3
-1	365.315	-1.98749	-0.48191	8
1	1202.67	0.677592	-0.202939	19
1	368.15	-0.694671	1.35522	8
1	232.059	-0.715788	2.51482	8
-1	313.531	2.30885	1.34683	8
1	377.59	2.66681	0.748449	19
-1	394.23	-2.04412	-0.295686	6
1	957.446	-2.24892	-1.60064	9
1	84.1797	-2.7386	-1.20433	3
-1	627.35	0.597154	0.408319	11
1	672.739	2.54699	-1.47454	7
1	256.6	0.104208	-1.83199	10
-1	235.004	-3.0459	-2.02242	8
1	435.573	1.32466	0.0697285	12
-1	469.254	2.44032	0.498915	18
1	2411.39	-1.3761	-0.16849	3
-1	355.706	2.68772	-1.30724	11
-1	156.522	-1.50978	-0.0872511	3
1	3306.32	2.85755	-1.15443	4
1	583.044	-0.279025	-1.72654	3
1	370.772	0.973187	0.224966	18
-1	408.62	-2.10132	1.72281	17
1	438.525	-2.73384	-0.345961	18
1	68.6061	-0.357096	-0.107692	4
1	796.62	1.4064	-0.626967	8
-1	506.39	-1.75038	-0.512645	8
1	369.701	0.317725	0.484141	6
-1	1099.91	-2.84097	1.70391	10
1	187.421	-0.116252	0.543287	5
1	977.275	2.80343	-0.349306	21
-1	886.775	-0.537499	0.531199	19
1	433.022	2.14087	1.19252	17
-1	684.4	-1.02897	1.87678	9
1	611.381	-1.53203	0.911665	17
1	1200.68	0.516918	1.11198	5
1	107.58	1.58781	0.905447	4
1	44.4108	0.370261	0.572438	3
-1	1122.26	-2.13815	-1.59753	4
1	500.618	2.1928	-0.530995	11
1	81.2733	-2.42538	-2.14333	5
1	367.429	0.88851	1.23027	14
-1	487.762	-2.30077	0.175139	14
1	241.073	-2.3544	0.056755	4
-1	560.999	-1.89117	-1.32731	14
-1	241.915	-0.34658	1.39952	5
-1	530.752	1.76732	0.123862	12
1	362.742	-2.96136	-0.961404	15
1	297.511	-0.711705	-2.35225	8
-1	236.567	2.43381	-1.56002	13
1	511.733	-1.77567	-1.94299	27
-1	488.725	1.35381	-2.03164	24
1	287.128	-3.01098	-0.47531	8
-1	347.875	0.198136	-1.44031	15
1	664.731	2.54706	0.131262	18
-1	998.605	-0.628417	0.906672	11
1	582.412	-1.30455	0.717007	14
-1	412.871	-2.69471	-2.07579	20
-1	571.588	-0.410879	-1.90744	6
-1	517.585	0.232843	0.069656	6
1	125.934	-0.0677562	-0.292025	4
-1	627.235	2.76119	-0.400195	16
-1	296.609	-1.02902	1.60024	19
-1	88.6492	-2.94077	1.89135	4
1	614.924	0.986774	1.28617	6
1	66.3563	-2.1947	1.63619	4
1	718.433	-0.906692	0.137268	18
-1	1337.49	2.69765	0.215904	17
1	252.826	0.00223902	0.921711	15
-1	59.0827	-3.09998	1.45701	5
1	90.0089	-2.67619	-1.06525	5
