1000024	62	1	700.048	403.174	-0.233696	2.48635	2439.32	0.961201	3.62516	0	0
-1000024	62	-1	700.048	117.916	-0.0560391	-3.21797	1474.98	0.903413	2.33224	0	0
1000024	62	1	700.048	422.971	2.17279	-0.903427	607.646	0.655508	1.32417	0	1
1000024	62	1	700.048	371.804	2.82351	-1.5159	887.331	0.785088	1.61451	0	0
1000024	62	1	700.048	378.468	0.732321	0.723266	481.85	0.566982	1.21399	0	1
1000024	62	1	700.048	415.647	1.80699	-0.331625	438.713	0.531028	1.18014	0	1
1000024	62	1	700.048	197.232	0.262743	-2.75753	1560.53	0.9124	2.4432	0	0
-1000024	62	-1	700.048	180.61	-2.83068	-1.44819	405.503	0.501233	1.15565	0	1
1000024	62	1	700.048	259.468	2.36025	-1.73007	754.838	0.733216	1.4706	0	0
-1000024	62	-1	700.048	279.44	-0.203184	-1.83494	897.611	0.78854	1.62606	0	0
1000024	62	1	700.048	348.428	0.0637344	0.468575	387.384	0.484179	1.1429	0	1
1000024	62	1	700.048	822.986	-0.457569	-0.00322564	822.99	0.761708	1.5434	0	0
-1000024	62	-1	700.048	339.41	-2.35389	3.02412	3500.09	0.980579	5.09881	0	0
-1000024	62	-1	700.048	149.204	-0.927559	1.49814	350.4	0.447598	1.11827	0	1
1000024	62	1	700.048	379.546	0.141956	1.83579	1220.16	0.86738	2.00946	0	1
1000024	62	1	700.048	157.007	1.82665	-2.49861	961.491	0.808424	1.69894	0	1
1000024	62	1	700.048	148.31	-0.477202	-1.52205	355.935	0.453225	1.12184	0	1
-1000024	62	-1	700.048	167.22	2.58874	0.616909	200.062	0.274783	1.04003	0	0
-1000024	62	-1	700.048	412.196	1.96615	-1.59446	1057.02	0.833732	1.81104	0	1
1000024	62	1	700.048	139.972	-2.76745	-1.58003	354.204	0.451471	1.12072	0	0
1000024	62	1	700.048	540.955	-1.51843	0.703877	680.586	0.69707	1.39469	0	1
1000024	62	1	700.048	322.567	1.05388	0.457068	356.852	0.454152	1.12243	0	1
-1000024	62	-1	700.048	312.88	-2.30533	1.15419	545.467	0.614632	1.26773	0	1
1000024	62	1	700.048	283.052	0.58214	-0.153861	286.409	0.378663	1.08046	0	1
-1000024	62	-1	700.048	296.451	-2.67349	-0.0252834	296.546	0.390055	1.08602	0	1
1000024	62	1	700.048	967.106	-0.648645	-0.183326	983.403	0.814666	1.72435	0	1
1000024	62	1	700.048	662.497	-2.25603	-1.16051	1160.99	0.856367	1.9366	0	1
-1000024	62	-1	700.048	674.163	0.826968	-1.66272	1841.57	0.934741	2.81429	0	1
1000024	62	1	700.048	398.776	2.21505	-0.495008	448.638	0.539572	1.18773	0	1
-1000024	62	-1	700.048	908.878	-1.30903	-1.27989	1760.64	0.929241	2.70654	0	0
-1000024	62	-1	700.048	381.045	0.582862	0.685437	474.117	0.56076	1.20776	0	1
-1000024	62	-1	700.048	758.516	0.467522	0.192198	772.569	0.741032	1.48927	0	1
1000024	62	1	700.048	219.605	-0.72138	2.74781	1720.88	0.92629	2.65385	0	0
-1000024	62	-1	700.048	260.322	-2.79266	1.50057	612.703	0.658603	1.32892	0	1
1000024	62	1	700.048	408.195	1.07849	1.17755	725.453	0.719595	1.4401	0	1
-1000024	62	-1	700.048	587.819	-2.13955	0.648266	715.72	0.714891	1.43013	0	1
1000024	62	1	700.048	131.151	-1.72862	1.15136	228.116	0.309824	1.05175	0	0
1000024	62	1	700.048	1382.42	-1.62635	0.769422	1812.21	0.93282	2.77513	0	1
1000024	62	1	700.048	216.229	-2.12938	-1.81145	679.254	0.696368	1.39337	0	1
-1000024	62	-1	700.048	406.321	0.872634	-2.03094	1574.99	0.913801	2.46206	0	1
1000024	62	1	700.048	76.4343	-2.50205	-3.8679	1829.18	0.93394	2.79776	0	0
-1000024	62	-1	700.048	75.2275	0.963362	-3.43922	1173.35	0.858769	1.95174	0	0
-1000024	62	-1	700.048	295.841	1.86099	0.714808	374.694	0.471897	1.13423	0	1
1000024	62	1	700.048	331.547	-0.000655241	-1.52867	800.495	0.752756	1.51907	0	1
1000024	62	1	700.048	536.417	-2.45943	0.406328	581.312	0.638847	1.29983	0	1
1000024	62	1	700.048	1000.18	2.94301	1.16975	1766.13	0.929634	2.71383	0	1
-1000024	62	-1	700.048	764.94	-0.290207	1.17775	1359.69	0.88908	2.18459	0	1
1000024	62	1	700.048	576.817	-0.912415	-1.39344	1233.49	0.869699	2.026	0	1
1000024	62	1	700.048	109.34	-2.39101	1.9647	397.615	0.493879	1.15005	0	1
-1000024	62	-1	700.048	101.836	1.32621	1.45396	229.827	0.311922	1.05251	0	0
1000024	62	1	700.048	243.076	-0.309482	-0.925229	354.755	0.45203	1.12107	0	1
1000024	62	1	700.048	606.004	-0.683446	1.69378	1704.03	0.924986	2.63157	0	1
1000024	62	1	700.048	243.519	-0.291594	-1.92611	853.354	0.773136	1.57669	0	1
1000024	62	1	700.048	208.665	-1.516	-0.135472	210.583	0.288061	1.04426	0	1
-1000024	62	-1	700.048	178.629	1.48191	-0.333188	188.637	0.260182	1.03567	0	1
1000024	62	1	700.048	326.132	2.80162	-2.01478	1244.59	0.871586	2.03981	0	1
-1000024	62	-1	700.048	358.419	-0.368184	0.0846806	359.705	0.457027	1.12429	0	1
1000024	62	1	700.048	179.082	1.8816	1.85927	588.715	0.643625	1.30661	0	1
-1000024	62	-1	700.048	325.268	-1.3864	0.00307758	325.27	0.421375	1.10267	0	0
1000024	62	1	700.048	315.198	-2.1931	1.09968	525.78	0.600544	1.25064	0	1
-1000024	62	-1	700.048	242.598	-3.08887	-0.663212	297.936	0.391603	1.0868	0	0
1000024	62	1	700.048	243.385	-0.339921	-1.34515	498.851	0.580327	1.22792	0	1
-1000024	62	-1	700.048	245.288	2.79029	-2.03702	956.4	0.806933	1.69307	0	1
1000024	62	1	700.048	344.851	2.70539	-1.90569	1185.04	0.860991	1.9661	0	1
-1000024	62	-1	700.048	354.105	-0.414933	-1.0081	549.8	0.617656	1.27154	0	1
1000024	62	1	700.048	92.1465	0.821632	-2.80238	762.259	0.736523	1.47839	0	0
1000024	62	1	700.048	357.958	-2.27769	0.41133	388.669	0.485408	1.14379	0	0
-1000024	62	-1	700.048	107.821	-1.50277	0.0489872	107.951	0.152404	1.01182	0	1
-1000024	62	-1	700.048	497.493	-1.94066	0.330174	524.858	0.59987	1.24985	0	1
1000024	62	1	700.048	439.65	-3.12021	-1.0353	697.082	0.705604	1.41122	0	0
1000024	62	1	700.048	349.238	-1.81659	-0.872882	490.949	0.574181	1.22141	0	0
-1000024	62	-1	700.048	341.481	1.28256	-0.824774	464.363	0.552774	1.2	0	0
1000024	62	1	700.048	705.356	-2.03074	0.0126841	705.413	0.709801	1.41964	0	1
-1000024	62	-1	700.048	731.314	1.14658	0.546924	843.446	0.769487	1.56577	0	1
1000024	62	1	700.048	517.06	-2.752	-0.891114	736.304	0.724725	1.4513	0	1
1000024	62	1	700.048	330.519	0.46327	-0.00317765	330.521	0.426946	1.10586	0	1
-1000024	62	-1	700.048	368.982	-2.57446	-0.168062	374.205	0.471418	1.1339	0	0
1000024	62	1	700.048	137.458	2.90024	1.88928	465.008	0.553307	1.20051	0	1
-1000024	62	-1	700.048	214.543	-0.147906	2.89227	1940.5	0.940661	2.94682	0	0
1000024	62	1	700.048	420.813	-1.2192	-0.0379563	421.116	0.515474	1.16699	0	0
-1000024	62	-1	700.048	261.969	2.14251	1.12333	445.384	0.536789	1.18523	0	1
1000024	62	1	700.048	300.221	-0.614681	-1.25138	567.611	0.629805	1.28741	0	1
1000024	62	1	700.048	533.529	-0.0569427	-1.99424	1996.12	0.943651	3.02168	0	1
1000024	62	1	700.048	733.901	-0.890766	1.22095	1352.34	0.888067	2.17527	0	1
1000024	62	1	700.048	364.779	-2.67459	-1.81292	1147.51	0.853681	1.92013	0	0
-1000024	62	-1	700.048	304.04	0.210075	-2.24647	1453.33	0.90093	2.30433	0	1
1000024	62	1	700.048	663.29	-2.04648	-0.33021	699.782	0.706972	1.41395	0	1
1000024	62	1	700.048	279.128	-1.18196	1.26709	534.829	0.607091	1.25844	0	1
1000024	62	1	700.048	160.173	-0.478895	0.893231	228.434	0.310215	1.05189	0	0
1000024	62	1	700.048	127.815	1.0933	-1.2898	249.71	0.33597	1.06171	0	0
-1000024	62	-1	700.048	183.614	3.04695	2.51652	1144.48	0.853069	1.91645	0	1
1000024	62	1	700.048	331.739	-3.11684	-0.601871	393.66	0.490151	1.14727	0	1
1000024	62	1	700.048	541.857	-1.56885	1.7261	1570.49	0.913368	2.45619	0	1
1000024	62	1	700.048	69.2045	-2.52053	2.52322	434.221	0.527108	1.17675	0	1
1000024	62	1	700.048	362.002	-0.420058	-0.942977	535.234	0.607381	1.2588	0	1
-1000024	62	-1	700.048	236.314	2.64041	-1.12227	401.423	0.497442	1.15274	0	1
1000024	62	1	700.048	301.211	2.985	1.73849	883.229	0.78369	1.60991	0	0
1000024	62	1	700.048	349.617	-1.51682	-0.973611	528.832	0.602766	1.25326	0	1
1000024	62	1	700.048	355.868	-2.83829	-1.88509	1199.05	0.863591	1.98337	0	1
1000024	62	1	700.048	530.988	-1.41302	-0.458667	587.827	0.643056	1.30579	0	1
1000024	62	1	700.048	578.16	2.52065	-0.845253	797.287	0.751445	1.51562	0	0
1000024	62	1	700.048	888.314	-0.0852453	-0.341641	940.662	0.802225	1.67498	0	1
-1000024	62	-1	700.048	509.583	-0.824809	-1.64068	1363.78	0.889639	2.18979	0	1
-1000024	62	-1	700.048	329.823	-1.06677	1.18275	588.696	0.643613	1.30659	0	1
-1000024	62	-1	700.048	422.65	-2.83939	-0.192436	430.5	0.523834	1.17396	0	1
1000024	62	1	700.048	375.685	2.74648	-1.53342	910.996	0.792926	1.64118	0	1
-1000024	62	-1	700.048	121.328	-2.86032	2.30819	616.079	0.66065	1.3321	0	1
1000024	62	1	700.048	465.337	1.63332	1.30034	917.405	0.794984	1.64845	0	1
1000024	62	1	700.048	615.126	1.00297	0.502819	694.539	0.704308	1.40866	0	1
1000024	62	1	700.048	226.822	0.526736	3.04242	2382.04	0.959426	3.54658	0	0
1000024	62	1	700.048	438.82	1.75531	1.60707	1138.44	0.851836	1.90909	0	1
1000024	62	1	700.048	754.531	-0.2082	-0.537527	866.186	0.77775	1.5909	0	1
-1000024	62	-1	700.048	653.669	2.81866	-0.555261	757.052	0.734208	1.47292	0	1
-1000024	62	-1	700.048	570.903	-1.65807	-0.0255083	571.089	0.632125	1.29054	0	1
-1000024	62	-1	700.048	679.706	-1.39098	-1.24908	1282.57	0.877762	2.08726	0	1
1000024	62	1	700.048	591.285	-2.3735	1.31735	1182.97	0.860602	1.96356	0	1
1000024	62	1	700.048	200.569	1.39237	-0.706759	252.783	0.33963	1.0632	0	1
1000024	62	1	700.048	247.169	0.466426	0.330514	260.792	0.349098	1.06714	0	1
-1000024	62	-1	700.048	249.109	-2.92104	2.16367	1098.31	0.84327	1.8605	0	1
1000024	62	1	700.048	448.198	-1.96821	-2.02652	1729.91	0.926976	2.6658	0	1
1000024	62	1	700.048	194.105	0.361925	0.802592	260.05	0.348225	1.06677	0	1
-1000024	62	-1	700.048	330.091	-2.52764	1.92165	1151.79	0.854541	1.92536	0	0
1000024	62	1	700.048	219.016	1.51481	-1.73513	640.192	0.674855	1.3551	0	1
-1000024	62	-1	700.048	259.435	-0.0803649	-1.76079	776.872	0.742884	1.49383	0	1
-1000024	62	-1	700.048	813.353	1.40256	0.741201	1047.19	0.831346	1.79935	0	1
1000024	62	1	700.048	581.289	1.90575	0.321729	611.634	0.657952	1.32792	0	1
-1000024	62	-1	700.048	190.983	0.534405	-2.66556	1379.43	0.89174	2.20971	0	0
1000024	62	1	700.048	208.223	-2.06297	2.29957	1048.42	0.831647	1.80081	0	0
1000024	62	1	700.048	486.686	-2.50329	-1.49381	1138.5	0.851847	1.90916	0	1
-1000024	62	-1	700.048	545.513	0.602968	-1.74981	1616.72	0.917665	2.51665	0	1
1000024	62	1	700.048	405.367	-0.509563	1.27971	785.141	0.746396	1.50263	0	1
-1000024	62	-1	700.048	423.948	2.7151	-0.356724	451.21	0.541759	1.18972	0	1
1000024	62	1	700.048	531.079	2.81762	-0.219837	543.964	0.613577	1.26641	0	0
1000024	62	1	700.048	220.131	2.45306	1.35249	454.088	0.544193	1.19195	0	1
-1000024	62	-1	700.048	169.224	-0.737316	3.0343	1762.84	0.929399	2.70946	0	0
1000024	62	1	700.048	177.277	-0.082972	1.20872	323.333	0.419308	1.10151	0	1
-1000024	62	-1	700.048	222.656	3.07074	2.00562	842.23	0.769034	1.56444	0	0
1000024	62	1	700.048	277.01	0.365301	-1.28361	538.323	0.609586	1.26148	0	1
-1000024	62	-1	700.048	307.362	-2.58773	-2.53209	1945.5	0.940938	2.95353	0	0
1000024	62	1	700.048	524.088	-2.77534	-0.827246	713.876	0.713988	1.42825	0	1
1000024	62	1	700.048	733.327	1.79214	2.13468	3143.27	0.976085	4.60008	0	1
-1000024	62	-1	700.048	605.392	-1.20566	0.0555504	606.327	0.654695	1.32294	0	1
1000024	62	1	700.048	261.994	0.451698	-0.972975	396.103	0.492457	1.14898	0	1
-1000024	62	-1	700.048	299.742	-2.77229	-1.27307	577.268	0.636205	1.29614	0	1
1000024	62	1	700.048	184.094	-2.51401	-0.172344	186.835	0.257863	1.035	0	1
1000024	62	1	700.048	230.3	-0.42884	1.74684	680.623	0.697089	1.39473	0	1
-1000024	62	-1	700.048	294.325	0.0280734	0.668232	362.52	0.45985	1.12613	0	0
1000024	62	1	700.048	220.827	-2.72326	-1.76719	665.261	0.688867	1.37952	0	0
-1000024	62	-1	700.048	99.1181	1.4956	-2.86042	868.576	0.778596	1.59356	0	0
1000024	62	1	700.048	294.48	0.85424	-2.07454	1190.66	0.862042	1.97302	0	1
-1000024	62	-1	700.048	413.561	-2.41585	0.0687245	414.538	0.509525	1.16217	0	1
1000024	62	1	700.048	165.135	0.303877	-1.02041	258.832	0.34679	1.06616	0	0
-1000024	62	-1	700.048	125.527	-2.5473	-0.149811	126.938	0.178419	1.01631	0	0
-1000024	62	-1	700.048	332.374	-0.218343	1.68522	927.165	0.798065	1.65955	0	0
-1000024	62	-1	700.048	975.023	2.2284	0.516393	1107.94	0.845386	1.87212	0	0
1000024	62	1	700.048	236.303	-1.92808	0.518863	268.831	0.358494	1.0712	0	1
-1000024	62	-1	700.048	289.83	2.25893	-2.91457	2680.22	0.967541	3.95706	0	0
-1000024	62	-1	700.048	211.928	0.68299	0.876128	298.603	0.392346	1.08717	0	1
1000024	62	1	700.048	142.56	-2.33466	-3.0406	1494.44	0.905568	2.35737	0	0
1000024	62	1	700.048	1000.72	-0.696044	-0.327271	1054.79	0.833196	1.80839	0	1
1000024	62	1	700.048	148.522	2.31284	1.60878	385.924	0.482781	1.14189	0	1
-1000024	62	-1	700.048	333.881	2.60771	0.190219	339.939	0.436817	1.11167	0	1
1000024	62	1	700.048	608.102	-3.01092	0.957539	908.843	0.792229	1.63874	0	1
-1000024	62	-1	700.048	600.16	-0.00101074	1.11192	1011	0.822146	1.75661	0	0
1000024	62	1	700.048	343.346	2.25808	-0.0314459	343.516	0.440525	1.11391	0	0
-1000024	62	-1	700.048	152.188	0.438944	0.522456	173.436	0.240478	1.03023	0	1
1000024	62	1	700.048	312.843	0.968979	-1.78474	958.221	0.807468	1.69517	0	1
1000024	62	1	700.048	579.067	-1.44793	0.852799	802.71	0.753657	1.52145	0	1
-1000024	62	-1	700.048	429.137	1.97231	-0.390987	462.358	0.551113	1.19842	0	1
1000024	62	1	700.048	147.614	2.33869	2.59415	993.435	0.817433	1.73604	0	0
-1000024	62	-1	700.048	116.617	-0.813034	1.91978	406.182	0.501861	1.15614	0	0
-1000024	62	-1	700.048	256.01	-2.62727	2.09718	1058.09	0.833989	1.81232	0	1
1000024	62	1	700.048	1350.47	0.0176097	0.885509	1915.45	0.939238	2.91319	0	1
1000024	62	1	700.048	448.152	0.599889	-1.50587	1059.85	0.834412	1.81442	0	1
-1000024	62	-1	700.048	454.518	-2.54762	-1.84958	1480.47	0.904027	2.33932	0	1
1000024	62	1	700.048	62.7365	0.990986	3.89827	1547.63	0.911123	2.4264	0	0
-1000024	62	-1	700.048	58.4427	-2.81647	2.95764	564.104	0.627448	1.28426	0	0
1000024	62	1	700.048	516.578	-2.64491	0.24449	532.094	0.605125	1.25608	0	1
1000024	62	1	700.048	348.627	-1.68679	0.0171757	348.678	0.445836	1.11718	0	1
1000024	62	1	700.048	220.121	2.76063	-1.03525	348.996	0.446162	1.11738	0	1
-1000024	62	-1	700.048	253.181	-0.669939	0.501952	285.751	0.377917	1.0801	0	1
1000024	62	1	700.048	73.9287	-1.97032	-3.26889	972.913	0.811712	1.71216	0	0
-1000024	62	-1	700.048	167.891	0.91246	1.27856	324.861	0.42094	1.10243	0	0
1000024	62	1	700.048	465.464	0.905142	1.23673	869.173	0.778806	1.59422	0	1
-1000024	62	-1	700.048	461.152	-2.15833	0.595069	545.238	0.614472	1.26753	0	1
1000024	62	1	700.048	577.712	-0.436427	1.35576	1195.13	0.862869	1.97852	0	1
-1000024	62	-1	700.048	343.48	-2.21824	0.00427207	343.483	0.440491	1.11389	0	1
-1000024	62	-1	700.048	482.225	2.85624	0.414559	524.259	0.599431	1.24933	0	1
1000024	62	1	700.048	868.983	1.70121	1.06812	1413.64	0.896138	2.25339	0	1
1000024	62	1	700.048	383.385	-0.486304	1.88574	1292.57	0.879319	2.09981	0	1
1000024	62	1	700.048	252.363	0.338972	0.422023	275.172	0.365828	1.07448	0	0
1000024	62	1	700.048	508.948	2.22477	1.08812	841.172	0.768638	1.56327	0	1
1000024	62	1	700.048	313.628	2.51627	-1.7545	933.599	0.800062	1.6669	0	1
1000024	62	1	700.048	307.125	-2.64635	1.27338	591.642	0.645493	1.3093	0	1
-1000024	62	-1	700.048	277.891	0.570373	-0.623721	333.72	0.430316	1.10781	0	0
1000024	62	1	700.048	657.014	2.64102	0.559925	762.725	0.736729	1.47888	0	1
1000024	62	1	700.048	709.361	2.09049	-0.992125	1088.07	0.840977	1.84818	0	0
-1000024	62	-1	700.048	727.989	-1.20889	-0.79765	972.121	0.811487	1.71124	0	0
-1000024	62	-1	700.048	240.066	1.55756	1.0455	383.666	0.48061	1.14034	0	1
1000024	62	1	700.048	657.091	0.958811	-0.781685	868.275	0.778489	1.59322	0	1
-1000024	62	-1	700.048	450.753	1.29801	0.858033	627.113	0.667241	1.34257	0	1
1000024	62	1	700.048	127.074	1.88856	-2.32908	658.615	0.685225	1.373	0	0
-1000024	62	-1	700.048	405.361	-0.692723	-0.752508	525.651	0.60045	1.25053	0	1
1000024	62	1	700.048	711.605	-2.62837	0.220236	728.932	0.721253	1.44368	0	1
-1000024	62	-1	700.048	831.176	0.517181	0.147019	840.175	0.768265	1.56218	0	1
1000024	62	1	700.048	487.269	-2.196	-1.66263	1330.93	0.885039	2.14815	0	1
1000024	62	1	700.048	151.572	3.09369	-2.82199	1278.5	0.87712	2.08216	0	0
-1000024	62	-1	700.048	188.527	-0.247007	-2.96303	1829.48	0.933959	2.79815	0	0
1000024	62	1	700.048	74.3501	1.68462	3.42735	1146.01	0.853379	1.91831	0	0
-1000024	62	-1	700.048	92.5525	-1.23946	3.88506	2253.2	0.954971	3.3704	0	0
1000024	62	1	700.048	549.449	0.45264	-0.174399	557.826	0.623187	1.27865	0	1
-1000024	62	-1	700.048	481.784	-2.63355	-1.00249	744.845	0.72868	1.46016	0	1
1000024	62	1	700.048	538.379	-1.37902	1.57953	1361.76	0.889364	2.18723	0	0
1000024	62	1	700.048	211.79	1.05445	0.0853513	212.562	0.290542	1.04508	0	1
-1000024	62	-1	700.048	186.858	-2.90337	2.07076	752.748	0.732276	1.46841	0	0
1000024	62	1	700.048	259.812	1.70046	-1.24971	490.514	0.57384	1.22105	0	1
1000024	62	1	700.048	358.228	1.28166	0.322327	376.998	0.474148	1.13579	0	1
-1000024	62	-1	700.048	186.778	-2.08855	-0.524237	213.037	0.291135	1.04528	0	1
1000024	62	1	700.048	649.921	-0.381532	0.928749	950.96	0.805323	1.6868	0	1
-1000024	62	-1	700.048	809.054	2.94792	0.954011	1206.01	0.864857	1.99196	0	1
1000024	62	1	700.048	306.519	-2.00356	2.20599	1408.35	0.895475	2.24662	0	1
-1000024	62	-1	700.048	395.763	0.919503	1.79275	1221.42	0.867601	2.01102	0	1
1000024	62	1	700.048	617.875	1.10842	-0.632073	745.465	0.728964	1.46081	0	0
-1000024	62	-1	700.048	566.036	-1.9472	-0.278146	588.074	0.643214	1.30602	0	1
-1000024	62	-1	700.048	308.597	-2.03491	-1.5982	794.079	0.750124	1.51218	0	1
1000024	62	1	700.048	173.696	2.50075	-2.70985	1310.85	0.882094	2.12281	0	0
1000024	62	1	700.048	296.226	-1.05235	-1.27363	570.772	0.631914	1.29026	0	1
-1000024	62	-1	700.048	260.06	-0.433375	1.33684	529.177	0.603016	1.25356	0	0
1000024	62	1	700.048	1010.57	-3.05315	0.397543	1091.48	0.841747	1.85229	0	1
1000024	62	1	700.048	399.795	2.65942	-1.69229	1122.63	0.84854	1.88989	0	1
1000024	62	1	700.048	80.7549	1.56153	-1.8108	253.525	0.340512	1.06356	0	1
-1000024	62	-1	700.048	132.192	-1.5657	2.89273	1196.2	0.863067	1.97985	0	0
1000024	62	1	700.048	170.116	-2.37907	0.7434	219.328	0.298975	1.04793	0	1
1000024	62	1	700.048	300.502	1.12943	1.17115	531.244	0.604511	1.25534	0	0
-1000024	62	-1	700.048	424.978	1.13529	1.31352	847.428	0.770962	1.57015	0	1
1000024	62	1	700.048	116.382	-2.85837	2.72417	890.868	0.786284	1.61848	0	0
1000024	62	1	700.048	906.491	-0.0562122	-0.152516	917.055	0.794872	1.64805	0	1
-1000024	62	-1	700.048	1107.43	3.04375	-0.602162	1314.35	0.882614	2.12722	0	1
1000024	62	1	700.048	570.619	2.99607	1.7578	1703.9	0.924975	2.63139	0	0
-1000024	62	-1	700.048	325.978	0.85283	0.940108	480.956	0.566267	1.21327	0	1
1000024	62	1	700.048	71.0131	-1.12996	3.10362	792.629	0.749524	1.51063	0	0
-1000024	62	-1	700.048	107.577	1.58557	0.0737719	107.869	0.152291	1.0118	0	0
-1000024	62	-1	700.048	47.4757	-2.69089	-2.16955	210.52	0.287982	1.04424	0	0
1000024	62	1	700.048	481.663	3.07979	-1.09208	798.594	0.75198	1.51702	0	1
1000024	62	1	700.048	200.437	1.98166	-1.7859	614.601	0.659756	1.33071	0	0
1000024	62	1	700.048	821.408	-0.966885	-0.0386851	822.023	0.761332	1.54235	0	0
1000024	62	1	700.048	337.605	2.11041	-1.57698	851.93	0.772616	1.57512	0	0
1000024	62	1	700.048	688.281	-0.135555	1.32343	1384.31	0.892382	2.21592	0	1
-1000024	62	-1	700.048	680.274	3.01887	-0.75255	882.169	0.783326	1.60872	0	1
1000024	62	1	700.048	1352.78	0.886029	0.518082	1538.43	0.910197	2.41443	0	1
1000024	62	1	700.048	426.976	2.26833	-1.52604	1028.44	0.826662	1.77715	0	1
-1000024	62	-1	700.048	429.279	-0.924212	1.36366	894.229	0.787412	1.62225	0	1
1000024	62	1	700.048	405.682	-2.92194	1.12982	693.349	0.703699	1.40746	0	0
-1000024	62	-1	700.048	385.211	0.3085	1.71208	1101.88	0.84406	1.86481	0	1
1000024	62	1	700.048	725.86	0.977125	0.413684	788.861	0.747956	1.5066	0	0
1000024	62	1	700.048	612.315	0.144621	1.46369	1394.01	0.893646	2.2283	0	1
1000024	62	1	700.048	328.194	-0.258939	1.51435	782.156	0.745136	1.49945	0	1
-1000024	62	-1	700.048	305.996	2.06816	2.37323	1656.22	0.921099	2.56853	0	1
1000024	62	1	700.048	282.123	0.500585	2.48357	1702.26	0.924847	2.62923	0	0
-1000024	62	-1	700.048	254.071	-2.51663	1.20602	462.35	0.551107	1.19842	0	1
1000024	62	1	700.048	121.201	1.44877	-2.55958	788.276	0.747712	1.50597	0	0
-1000024	62	-1	700.048	115.468	-1.70042	2.39265	637.027	0.673031	1.35206	0	0
1000024	62	1	700.048	587.491	-0.979177	0.202409	599.567	0.650495	1.31664	0	1
1000024	62	1	700.048	134.393	0.803625	-1.88607	453.245	0.543482	1.1913	0	1
-1000024	62	-1	700.048	169.807	-1.9731	0.180326	172.575	0.239354	1.02994	0	1
1000024	62	1	700.048	502.012	-2.97363	-2.02691	1938.35	0.94054	2.94393	0	1
-1000024	62	-1	700.048	529.718	0.248006	-1.56894	1326.9	0.884456	2.14306	0	1
1000024	62	1	700.048	420.013	1.28376	-1.49914	987.273	0.81574	1.72885	0	1
-1000024	62	-1	700.048	499.657	-1.9207	-2.04316	1959.79	0.941724	2.97276	0	1
1000024	62	1	700.048	91.9167	-0.687911	-0.924382	134.065	0.18809	1.01817	0	0
-1000024	62	-1	700.048	237.734	1.90837	-1.1927	427.847	0.521486	1.17198	0	0
1000024	62	1	700.048	213.146	1.25535	-1.83949	687.633	0.700753	1.40173	0	1
-1000024	62	-1	700.048	205.698	-2.02437	-1.89249	697.991	0.706066	1.41214	0	1
1000024	62	1	700.048	454.032	-0.126329	-1.80171	1413.18	0.89608	2.2528	0	1
-1000024	62	-1	700.048	437.689	3.02821	-0.756035	568.851	0.630634	1.28853	0	1
