11.6207	10.875
14.1035	14.496
74.381	57.835
441.667	446.43
570.48	289.37
292.023	93.505
644.628	558.41
141.767	107.22
20.1741	13.452
1.70943	7.7865
314.783	251.81
125.091	202.75
38.4651	40.889
48.3238	11.414
111.903	113.91
3.6746	3.2629
1020.27	920.32
35.383	18.199
307.466	110.67
726.119	535.52
66.3077	56.999
54.4229	60.223
39.7371	40.32
1.06294	2.717
15.5068	26.346
4.73276	2.8743
1387.16	528.89
107.255	209.77
9.57283	13.089
0.979082	0.66542
25.3052	38.752
365.709	157.13
98.4091	201.63
29.1761	40.502
15.122	48.662
55.1008	54.238
10.3776	33.825
79.7569	77.291
29.9882	94.813
296.883	144.71
117.506	76.463
54.7541	76.618
347.578	353.02
61.6244	101.75
37.2277	59.678
1.1652	1.4275
68.0106	229.84
319.523	361.78
40.7317	74.269
63.601	62.867
28.3739	61.69
7.48988	53.916
170.878	106.61
125.355	74.603
59.2043	58.015
76.9253	66.661
55.4428	65.58
275.75	319.37
14.5066	39.576
254.534	201.96
182.758	105.07
763.991	590.18
274.095	154.07
9.18447	31.616
2.96536	17.05
217.78	252.35
158.227	97.592
178.22	113.86
332.503	257.97
15.6208	7.9532
87.2975	273.76
26.1084	39.2
35.0763	53.551
16.6536	24.384
350.161	375.81
0.304828	1.0582
4.28976	11.439
252.2	122.04
41.6928	47.418
207.336	194.59
263.947	180.34
119.476	181.02
31.8507	20.318
46.2856	29.536
360.669	278.71
844.448	391.41
65.4536	67.278
189.862	182.28
79.3013	39.267
1.65362	2.9313
1.48179	2.7743
4.34603	9.3881
25.9407	20.404
6.68193	6.7806
168.884	131.51
32.525	73.162
44.1527	171.92
164.807	77.965
111.952	165.07
28.3883	10.655
5.04663	7.11
203.277	71.071
6.41296	17.281
59.0348	105.82
14.1773	24.112
27.9658	60.641
6.20278	16.024
134.163	73.078
78.2583	106.63
89.9655	121.32
27.4304	46.017
19.1836	13.35
444.328	246.55
0.338326	0.28994
80.6883	202.77
120.043	226.93
728.411	206.04
13.2659	7.3666
41.7582	136.03
74.7954	70.139
141.753	83.896
67.0682	69.347
84.7315	32.438
88.7533	98.925
30.2702	103.1
92.6559	110.78
65.6364	115.9
74.7451	30.354
12.0924	14.049
21.5351	15.002
22.3546	52.48
15.4427	53.611
60.1121	59.136
26.2755	37.161
127.613	116.87
32.3651	27.906
136.382	113.57
5.95373	11.245
71.8313	56.156
214.446	87.137
607.117	286.53
43.1658	50.071
49.6192	41.409
80.5402	68.059
7.51789	8.9109
10.2338	33.124
34.8645	20.821
456.165	207.68
330.896	164.16
77.9365	132.47
132.947	144.95
27.4967	45.47
30.3599	37.52
1.654	2.1802
8.22617	7.9461
14.8346	31.628
271.809	191.24
385.117	88.828
422.261	342.3
2.3365	1.7568
433.266	129.09
5.55181	8.5846
29.3	20.1
255.621	185.14
71.9198	86.251
10.0389	27.351
11.2341	16.132
149.516	103.76
122.566	55.457
94.6842	46.172
11.7032	12.614
333.001	254.57
106.659	112.11
618.545	291.46
11.3839	24.38
686.98	523.4
84.4016	89.347
6.04932	6.5545
13.5109	16.922
255.403	275.67
43.2441	66.811
107.448	224.6
17.8351	20.604
162.904	85.461
73.6731	135.62
133.298	167.62
76.2069	20.234
132.386	43.687
21.8339	13.145
127.425	115.74
277.598	153.21
5.63477	6.6646
5.85457	3.1633
78.0643	36.435
17.616	17.783
12.7399	8.5681
47.6882	22.22
71.4072	142.39
5.22386	4.5927
71.0168	85.588
57.3891	44.533
128.122	30.706
51.9537	112.86
139.977	171.51
288.955	184.45
116.208	75.849
111.299	129.5
164.719	245.43
39.4624	38.086
76.4334	95.719
28.8251	13.299
3.91616	1.7421
1.89385	14.105
94.7062	112.31
43.3936	35.454
42.5357	58.126
77.2291	26.506
95.1914	168.77
157.105	91.338
484.903	235.78
199.164	141.32
239.021	196.04
398.982	305.18
259.076	94.492
54.6926	79.019
45.721	88.966
39.4558	35.409
84.4262	50.191
29.1583	28.187
53.2377	33.467
9.05287	5.4649
150.87	190.16
262.61	426.47
12.6615	11.64
47.9372	94.501
74.8007	62.642
35.5538	41.703
61.5546	27.239
0.903302	1.1161
230.862	94.363
21.8437	8.5595
52.8421	22.863
205.113	100.83
66.0561	97.894
16.2607	13.068
5.90858	12.549
102.725	59.97
8.83818	7.0385
74.3972	23.179
84.2595	44.835
3.32759	7.6612
28.9464	17.474
27.0936	71.317
25.1265	80.535
47.14	33.691
250.933	408.15
43.9436	19.308
97.0311	55.114
43.574	95.112
102.448	148.49
9.60951	11.981
169.807	112.5
37.0442	85.992
17.0906	29.671
46.9962	66.728
262.631	262.23
18.3694	30.822
40.2561	127.1
44.9031	12.119
773.923	545.38
160.293	199.13
344.69	307.03
483.979	522.42
75.7608	49.236
35.089	33.031
40.7786	36.736
0.162409	0.20323
17.6853	14.731
84.8634	32.843
296.2	102.28
65.9072	38.418
24.1455	38.873
54.8257	64.183
3.36532	6.2891
69.7865	99.426
265.445	222.99
14.3901	39.096
47.9108	105.72
140.627	58.62
33.887	58.327
119.767	92.332
125.755	187.69
75.3756	144.3
60.8249	55.366
69.7008	148.94
4.85754	6.4601
13.6405	34.52
127.527	137.46
28.3444	93.808
4.03484	5.2586
11.4006	22.624
187.034	144.3
214.508	69.134
101.222	134.94
35.9928	22.616
89.3378	97.288
152.966	70.011
130.356	70.648
1.49437	1.6644
452.027	140.85
3.85156	5.3592
33.776	51.27
255.156	249.68
90.6894	173.73
129.095	63.529
421.595	289.56
21.2297	24.662
317.76	134.85
461.732	344.06
74.7303	55.605
268.515	296.55
178.842	151.28
283.812	206.8
21.5786	22.918
31.9053	40.05
268.03	195.04
35.592	57.67
80.0696	156.97
24.1768	11.461
10.7608	36.022
3.31331	10.526
265.579	128.77
304.424	148.06
165.294	79.422
48.5083	62.671
86.4773	144.31
16.199	14.429
353.673	366.39
144.179	92.626
0.698995	2.101
74.5721	121.31
170.752	61.843
121.549	77.182
254.879	250.16
38.3797	19.346
235.041	207.03
19.7223	16.909
5.2725	14.77
244.874	168.61
10.4484	12.411
124.145	127.11
15.3356	70.248
34.9479	129.14
51.7768	65.729
201.409	218.7
360.53	344.43
41.4746	18.376
126.558	121.53
25.8481	28.878
45.6346	78.058
21.7533	38.075
222.579	209.44
84.0356	129.16
5.99286	5.1213
17.2869	20.258
31.8455	16.587
215.84	346.43
100.342	67.601
6.23273	5.013
416.615	300.9
286.557	214.87
368.26	148.67
57.8914	32.802
120.869	244.67
144.574	130.33
18.3496	14.563
43.49	15.715
12.5808	21.584
103.224	108.65
76.9011	104.62
368.951	153.46
39.5294	76.648
1.42027	0.98075
14.9383	11.393
149.327	133.64
72.5245	93.312
37.1228	30.678
43.4375	44.096
13.5457	28.531
48.6483	119.1
383.217	208.7
11.088	32.159
48.5864	68.122
22.5914	19.685
307.887	184.3
58.5812	120.61
87.7454	139.51
41.4324	16.442
161.934	80.251
105.618	103.7
5.54848	3.4166
337.631	91.402
66.3874	45.612
89.0265	188.47
23.5712	25.561
26.2567	17.947
34.8289	38.286
144.684	107.33
164.501	133.74
7.98988	8.4367
122.651	87.398
74.7721	117.81
263.294	244.26
44.1387	108.66
540.276	190.5
257.66	202.39
3.06705	3.422
132.244	67.551
6.26993	8.085
328.14	210.17
242.831	186.66
6.57234	14.358
25.0838	27.12
8.72796	18.601
266.508	158.38
0.173316	0.31026
88.5766	36.541
398.921	162.99
16.4972	57.097
19.9045	29.638
67.9046	56.161
281.626	354.53
179.661	206.55
54.8824	29.546
53.3493	44.166
42.5078	39.454
6.05441	5.0303
147.302	319.26
415.586	341.26
209.949	216.19
116.384	142.51
40.797	86.416
863.125	256.61
27.6356	16.349
476.268	105.27
105.56	46.32
86.1469	72.4
36.2947	34.258
39.1056	39.536
83.9987	64.186
31.4241	25.414
8.63318	15.849
77.6663	48.764
50.6484	34.098
87.0158	75.078
21.5662	7.5295
117.224	161.36
83.0344	33.98
58.3738	277.08
21.3453	40.767
302.525	199.99
1.54689	6.9195
627.908	446.13
86.4359	112.07
187.207	111.84
134.59	110.77
56.864	204.36
196.359	116.57
2.33528	8.3902
24.6133	66.48
31.9184	22.976
80.3758	76.586
135.674	72.971
268.481	354.65
73.7156	33.097
36.649	14.406
611.103	480.24
257.256	245.69
8.09668	35.354
84.6806	54.401
74.6253	103.32
51.5862	30.319
7.01945	16.205
2.5759	12.72
50.5759	30.803
140.99	162.22
72.2281	142.21
10.5435	5.4318
15.7923	7.6673
55.5488	79.038
229.014	247.78
18.372	13.78
24.2292	48.739
149.108	92.266
222.381	140.89
262.137	123.6
651.747	185.86
28.5721	18.437
258.746	89.515
88.3941	40.484
313.915	109.28
81.3664	81.48
7.93378	11.14
22.2541	30.661
12.4897	9.8937
121.119	48.894
263.118	235.28
41.3809	86.501
102.435	95.442
6.5303	15.404
58.0404	116.99
47.4295	94.02
345.04	188.2
16.5901	13.297
0.530081	0.44186
0.979147	1.3015
17.0427	32.576
142.148	117.22
320.294	161.09
14.7959	4.5078
29.1652	60.945
1.2486	2.1855
169.125	232.04
15.9377	7.8737
193.398	420.92
2.25101	4.624
96.0757	110.53
109.251	200.31
56.532	140.65
42.3478	30.149
24.78	35.78
8.13151	85.712
485.959	230.12
40.7342	98.093
59.6423	33.612
920.984	469.09
273.331	173.12
29.4272	26.636
102.668	99.737
133.108	95.252
63.8804	115.59
244.786	244.99
10.6779	11.008
215.924	407.05
846.189	277.84
189.411	92.385
185.311	229.26
17.1233	6.3693
146.218	150.06
138.987	55.287
232.732	110.34
27.5886	13.52
76.0686	35.889
338.296	163.84
7.00218	8.0925
22.3258	20.783
3.16533	9.5996
34.6572	86.222
75.0182	214.9
158.013	156.7
30.8557	27.53
209.043	237.92
42.6636	103.31
132.86	88.925
12.286	13.479
28.9183	35.448
10.4872	15.575
184.09	142.9
643.792	333.09
774.548	172.52
314.095	186.65
220.222	197.09
38.8466	52.625
43.5465	44.247
244.78	219.69
5.12644	12.389
2.90935	3.8462
342.494	236.83
6.39763	9.1153
31.551	55.501
88.3726	94.696
348.58	185.57
9.57452	13.325
20.3266	19.186
190.561	249.6
3.15149	8.028
11.0839	20.952
450.772	347.39
69.2164	51.299
20.1911	51.746
45.0146	98.685
145.397	83.975
82.1906	72.25
20.3266	42.159
97.5473	76.844
202.492	89.38
89.411	102.36
11.8397	14.332
3.26626	1.5053
153.601	224.78
4.16547	7.4486
317.364	135.16
48.3981	94.516
116.34	60.996
27.8257	59.127
13.5559	13.182
68.4041	77.707
100.167	82.569
97.0239	67.276
1.87459	2.5106
101.935	77.216
69.6604	44.247
80.4968	122.4
22.3485	14.871
156.298	144.07
197.445	274.21
11.9821	34.611
162.839	152.28
15.5763	34.198
6.34193	9.2747
34.4483	45.487
37.901	26.957
125.804	227.92
195.712	118.98
147.786	208.17
18.1698	79.902
618.501	392.32
52.832	53.357
38.763	33.385
34.0448	27.188
133.298	42.432
40.2204	72.905
383.122	260.35
520.052	356.74
267.976	250.97
120.978	56.896
156.455	138.93
82.2104	72.857
23.1019	25.879
16.0874	29.706
71.3208	52.034
74.1951	97.126
50.104	67.127
188.154	203.12
73.0892	116.79
17.7892	36.196
4.87797	4.107
187.799	113.28
72.2589	98.54
87.6006	149.54
169.692	214.01
91.0061	151.74
130.77	72.027
129.8	153.03
6.63223	17.21
1064.5	394.54
403.853	136.75
58.4405	112.18
174.793	158.95
503.493	507.55
68.2725	55.825
143.44	137.61
363.647	170.3
83.5748	36.165
50.901	79.004
13.0375	15.581
0.664818	1.1541
23.3551	19.806
132.785	148.02
186.918	153.55
41.8724	13.858
65.2933	21.351
61.8423	44.197
53.4362	28.764
232.284	235.81
218.072	123.58
70.6025	131.31
57.3629	54.885
49.28	181.56
10.5157	11.576
472.553	264.03
74.7367	183.57
5.10871	15.591
295.686	135.03
201.47	237.59
61.1085	52.339
18.3984	37.324
14.1651	10.545
1.52619	2.8985
476.854	317.4
113.219	110.21
74.6255	79.857
15.1505	22.239
23.4905	27.51
299.553	336.05
12.5544	6.8433
2.56142	3.7521
23.4442	35.246
111.883	91.027
214.597	82.055
54.3967	31.173
8.48308	5.7676
122.307	96.728
85.8422	62.105
124.743	126.57
61.7441	15.026
266.825	230.07
1991.66	493.38
249.787	172.27
773.067	399.08
89.8798	172.66
11.264	8.097
117.995	222.38
7.23078	19.757
43.8913	32.266
41.9776	40.883
106.613	74.937
0.790277	0.5722
21.3237	36.623
67.6015	28.699
9.30666	27.854
49.7893	64.168
18.8757	26.171
71.6957	144.68
10.438	8.0135
39.0569	53.874
89.0185	83.266
61.1717	67.001
282.949	152.49
58.4152	37.18
32.9143	64.452
74.2588	49.816
71.0009	102.99
2.91366	4.3095
128.782	220.3
60.2529	65.824
51.2236	94.102
54.2494	73.205
566.601	173.75
8.79586	41.778
22.2308	36.398
267.391	343.58
152.924	128.11
163.429	178.46
8.08363	19.722
38.3389	72.32
267.741	277.91
40.1547	97.05
48.0491	47.846
40.5897	54.443
33.5382	23.827
14.7519	9.6834
400.414	188.88
128.693	36.2
151.734	170.97
183.132	204.43
325.186	243.81
63.7786	49.85
67.212	77.316
76.0799	104.31
13.0176	52.02
31.5886	66.945
260.822	121.3
260.446	143.15
664.072	158.94
32.3151	67.81
27.3667	19.09
161.757	142.07
108.176	182.83
72.3156	37.431
130.193	102.29
434.833	216.51
37.5531	25.934
49.5572	52.257
19.0624	25.832
69.4353	108.67
168.051	101
259.493	119.28
5.96175	6.9299
17.761	32.486
199.745	150.1
3.16288	3.3173
10.5284	6.6139
94.4787	161.56
48.9894	42.598
171.588	167.67
175.701	65.561
193.067	105.58
85.4254	89.424
14.2106	16.734
345.627	366.8
84.8515	127.01
362.404	146.66
357.301	325.21
9.32633	16.944
482.155	327.71
405.327	238.56
164.494	82.707
100.114	112.9
97.859	57.486
614.71	592.68
161.468	81.968
583.966	296.25
57.4506	33.642
197.406	196.79
1.44734	0.89541
167.484	135.07
131.43	144.34
222.485	89.622
48.8513	39.636
146.753	89.077
161.841	99.021
1.69219	0.8026
147.551	88.103
87.0294	87.892
91.6035	84.633
248.599	171.55
234.208	135.49
111.484	107.06
78.1679	69.632
36.8692	28.076
125.401	135.61
176	193.81
54.6424	83.164
261.028	283.71
239.921	120.35
22.8017	29.37
394.256	168.44
93.5995	84.869
29.7686	41.713
68.8961	60.233
12.0964	12.288
44.7331	61.397
3.22624	4.8928
446.185	284.77
119.035	93.975
27.1671	24.468
110.528	41.056
369.752	113.66
5.88567	7.0412
118.173	155.23
413.366	150.1
84.8209	90.358
17.0399	16.581
8.17493	5.5328
357.854	119.07
1.99627	2.2884
8.94336	7.5239
288.659	123.07
172.311	213.76
5.21074	7.212
198.21	80.749
49.6793	47.958
11.5094	14.82
37.8928	42.065
2.52831	1.9196
38.8851	61.681
269.007	261.71
315.897	271.43
268.002	405.63
18.881	24.097
14.9781	58.169
56.3803	153.87
164.062	65.366
292.302	152.35
25.6557	25.629
9.55311	9.7828
110.948	72.902
69.4688	38.544
8.87302	18.293
253.932	207.46
16.0137	23.892
15.2433	21.505
244.589	142.6
69.5718	140.69
66.9447	82.699
239.758	272.54
211.834	252.24
41.2123	94.902
133.652	63.115
5.94057	30.109
5.20855	3.1305
54.5535	54.177
73.5701	77.436
121.119	49.623
201.927	90.988
538.654	443.49
91.4195	146.79
102.883	120.94
19.5897	14.123
80.8078	34.999
1.66686	3.5859
4.96492	12.285
21.5577	30.316
131.805	206.13
3.28952	15.304
48.9432	66.066
137.704	82.654
75.4645	51.39
66.7057	20.149
43.7173	42.093
8.48392	9.9973
120.391	109.46
9.87138	3.4502
64.9324	44.997
2.46426	1.6351
3.88999	6.9463
104.996	84.077
103.757	71.577
27.9524	44.803
351.755	90.583
54.5737	62.245
122.372	60.519
147.563	95.179
62.7098	52.863
29.1382	31
33.4451	22.124
6.63738	9.1819
110.487	123.35
34.0369	38.89
218.089	137.48
53.5369	29.263
286.732	172.42
138.677	86.201
159.466	148.59
15.2391	34.836
51.4972	23.074
90.8786	78.861
362.207	259.99
40.6723	10.339
5.47593	8.3177
149.31	42.784
9.48462	20.685
80.6044	52.554
14.999	14.727
21.6597	19.699
73.008	78.433
4.86141	6.1401
9.72304	13.052
47.2147	27.144
15.2989	14.642
182.453	152.02
61.847	153.02
192.641	118.67
19.2542	20.03
38.6546	21.135
99.3728	178.83
67.3318	87.589
37.0292	81.331
818.316	466.4
112.419	33.583
54.4421	56.189
72.6714	52.644
365.953	283.6
38.8017	34.805
184.797	55.61
20.1027	51.18
331.574	386.91
13.8813	4.7284
244.561	220.23
72.2388	81.394
55.8394	107.79
166.527	42.577
82.0244	95.172
722.564	178.07
4.86151	4.7971
102.37	101.97
29.692	19.047
52.9325	71.538
343.5	260.77
12.2686	59.284
44.417	23.833
44.9697	72.45
12.5803	8.6187
98.2813	76.758
321.794	303.39
128.591	141.83
241.175	176.65
204.724	101.93
183.805	98.923
141.791	145.98
12.2807	5.7653
61.9602	100.9
6.12777	6.8782
100.31	38.972
5.129	6.8744
40.5216	52.523
379.892	264.81
14.8948	14.658
35.5064	72.053
124.29	74.218
55.5099	46.12
197.967	214.87
635.801	302.43
112.801	86.438
84.5282	94.834
2.11633	1.898
20.2512	40.17
9.15491	6.8972
8.69949	7.4752
64.103	72.334
216.289	265.25
472.502	294.22
95.0489	87.56
55.7424	103.08
72.5562	50.208
9.35889	8.6491
19.3054	11.689
42.7174	57.527
105.287	62.933
165.687	210.25
12.4377	10.29
395.276	364.63
211.119	72.526
101.589	129.04
107.063	290.12
82.8644	101.71
60.2971	34.212
11.44	26.662
120.23	59.424
534.226	323.46
25.1613	86.84
62.0211	74.822
106.625	71.278
219.853	343.7
80.4529	83.685
324.089	262.28
70.9687	37.387
38.3179	97.467
19.9408	24.689
5.84347	5.1996
111.341	56.958
32.7642	85.204
75.335	43.647
31.5815	28.171
30.7647	8.5392
571.615	144.88
58.6247	38.768
45.9017	56.638
1180.8	265.17
9.80506	44.489
23.0364	22.895
13.7821	105.46
107.738	213.77
21.7129	58.073
85.5671	203.42
246.315	121.38
41.5644	84.983
123.152	163
25.0786	19.67
4.96051	7.4105
21.1603	40.964
214.86	117.29
831.711	384.04
127.058	134.55
52.8929	47.627
86.1058	225.38
11.409	13.158
188.919	93.157
98.035	106.36
1.94961	2.9087
28.2382	17.102
53.9895	63.387
26.5384	33.007
2.77138	8.7233
191.562	127.83
29.6421	20.429
9.31947	8.9304
3.09065	3.4354
21.8994	20.926
190.165	151.12
48.9776	44.223
112.043	162.58
34.5421	40.291
25.6861	33.833
70.4175	126.78
745.718	500.64
143.778	139.34
66.9899	38.873
24.7097	21.414
321.224	289.75
60.7754	39.951
16.8525	135.2
23.0384	30.056
108.931	160.72
66.1433	65.359
11.2027	16.544
49.5998	58.961
219.104	121.15
393.171	304.62
32.807	27.523
43.3574	29.989
60.8669	92.387
71.2022	100.53
342.619	368.15
38.0428	128.4
211.766	143.94
420.47	308.99
601.959	313.15
23.8555	24.447
46.522	74.56
60.1752	199.97
0.238267	0.28088
233.696	298.86
145.869	261.66
78.3597	46.769
319.495	232.72
102.158	112.51
160.707	103.8
61.8927	67.57
142.766	156.23
84.9182	96.954
115.407	108.78
26.2028	24.915
85.4526	38.293
101.52	74.428
25.2195	30.23
49.2918	40.063
12.8622	17.342
49.1511	61.307
86.1703	65.8
18.1836	22.107
12.1462	9.5184
94.5189	72.379
28.0889	35.457
198.951	116.42
593.028	400.32
381.466	182.94
12.4222	6.2145
54.2626	71.656
89.78	95.879
244.148	296.93
19.391	23.985
211.748	126.37
276.542	238.46
360.334	162.89
983.254	308.18
105.417	58.306
86.159	45.689
87.8399	137.06
76.6587	200.07
242.802	113.69
97.4696	83.416
57.6869	37.266
18.8909	11.165
109.569	92.941
12.4214	20.695
78.0223	74.46
56.3515	120.68
271.289	124.08
15.4612	10.958
8.06381	29.657
29.7722	22.799
37.3589	48.994
1.0493	0.64464
47.1307	87.197
7.14305	4.4018
151.336	145.35
88.6043	97.147
233.007	168.11
0.559785	0.37241
1.48768	2.4651
53.6391	45.099
4.50299	6.2891
16.0609	86.366
11.2409	27.187
67.2731	43.769
523.2	168.82
97.7341	106.79
27.9832	41.614
12.8781	6.161
313.114	312.58
29.1602	8.4001
137.053	101.82
42.0026	16.905
0.962513	0.44691
236.975	378.96
57.1214	97.452
82.9769	115.52
233.329	88.567
265.432	181.52
65.3715	101.55
123.935	58.484
4.99253	5.67
18.6322	13.448
3.58094	3.5759
226.236	113.91
85.9685	121.97
84.7605	91.798
26.4333	17.784
116.513	123.54
0.375973	0.76232
6.21115	10.844
156.807	62.622
141.511	111.1
41.247	31.417
275.673	51.895
418.9	434.98
273.676	204.97
264.548	155.74
8.93225	8.1628
58.5746	54.845
23.666	29.005
56.749	72.817
10.4416	7.2927
38.0585	34.86
75.8703	41.653
135.748	121.73
44.5187	44.791
25.4562	75.537
1.52667	1.2142
59.714	35.968
57.1319	50.546
97.2977	184.3
21.9519	21.666
903.164	400.27
267.994	323.49
66.7461	57.263
38.0835	51.155
22.3589	23.425
98.7663	41.502
120.835	62.586
113.645	132.23
264.405	113.97
508.677	191.63
130.991	102.84
11.9196	23.018
160.571	76.065
343.449	322.48
59.4954	23.693
269.103	142.98
198.65	190.33
14.5783	11.663
39.0707	101.75
464.958	203.04
30.8828	29.309
18.2931	39.356
21.758	58.912
29.2689	29.496
105.975	85.623
47.2453	106.75
72.7535	76.167
26.7392	29.742
64.9358	71.081
19.6289	18.491
264.526	84.787
83.8252	129.22
18.3167	15.642
23.7852	30.622
131.437	121.87
37.935	51.203
2.61345	4.4519
7.66976	7.0503
76.5894	55.709
42.7474	48.527
31.296	23.472
116.118	71.332
11.3388	5.8576
458.167	640.88
314.499	206.29
145.972	143.02
68.8254	54.858
50.8353	24.374
59.8246	49.06
59.2085	58.737
25.3731	25.86
45.3161	32.656
34.5106	236.51
336.391	148.26
80.7631	82.401
132.733	202.08
43.114	160.14
62.1764	22.541
11.9052	11.911
134.97	189.15
