pId,status,charge,mass,pt,phi,eta,p,beta,gamma,less10Gev,foundNearTrack,ctau,ctau*boost,event,run,luminosityBlock,validHits,trackPt,trackPhi,trackEta
1000024,62,1,700.048,453.475,0.833131,-0.369751,484.829,0.569353,1.21641,0,1,24.78,35.78,639,1,1,4,136.664,0.833543,-0.369958
1000024,62,1,700.048,54.5691,1.07446,0.6475,66.4136,0.094446,1.0044899999999999,0,0,8.13151,85.712,642,1,1,0,0.0,0.0,0.0
1000024,62,1,700.048,346.42400000000004,-0.71739,2.1301400000000004,1478.33,0.903789,2.33657,0,1,485.959,230.12,646,1,1,23,338.561,-0.717395,2.13026
-1000024,62,-1,700.048,221.15400000000002,2.4323799999999998,0.773633,290.702,0.383509,1.08279,0,1,40.7342,98.09299999999999,646,1,1,4,59.1098,2.4315900000000004,0.77364
1000024,62,1,700.048,360.166,-1.52096,1.9095,1242.19,0.871181,2.03682,0,1,59.6423,33.611999999999995,645,1,1,5,38.7885,-1.52367,1.9106
1000024,62,1,700.048,1073.1,0.664788,0.732892,1374.43,0.891075,2.2033400000000003,0,1,920.9839999999999,469.09,648,1,1,14,1200.41,0.664776,0.7335020000000001
-1000024,62,-1,700.048,1089.3,-2.42853,-0.171024,1105.27,0.8448049999999999,1.8689,0,1,273.33099999999996,173.12,648,1,1,19,1183.29,-2.42853,-0.171174
1000024,62,1,700.048,551.731,0.00224336,-0.8688299999999999,773.405,0.7413930000000001,1.49015,0,1,29.4272,26.636,650,1,1,5,127.845,0.00286881,-0.8689969999999999
1000024,62,1,700.048,407.496,-1.36162,1.17153,720.6189999999999,0.71727,1.4351399999999999,0,1,102.66799999999999,99.73700000000001,647,1,1,8,524.183,-1.36175,1.17139
-1000024,62,-1,700.048,321.871,0.986317,-1.77655,978.2710000000001,0.813229,1.71838,0,1,133.108,95.25200000000001,655,1,1,13,341.38,0.986351,-1.77662
1000024,62,1,700.048,294.957,1.86985,0.770302,386.879,0.483696,1.14255,0,1,63.8804,115.59,649,1,1,10,312.42400000000004,1.8698,0.770112
1000024,62,1,700.048,145.638,0.817919,-2.25132,699.466,0.706813,1.41363,0,1,244.78599999999997,244.99,653,1,1,18,144.381,0.818059,-2.25117
-1000024,62,-1,700.048,183.77200000000002,-2.06277,-1.98132,679.056,0.696263,1.39317,0,0,10.6779,11.008,653,1,1,0,0.0,0.0,0.0
1000024,62,1,700.048,253.542,-2.6244,0.9301,371.347,0.46861,1.13198,0,1,215.924,407.05,659,1,1,18,237.144,-2.6242900000000002,0.929992
1000024,62,1,700.048,718.316,2.91076,1.75142,2132.06,0.9500959999999999,3.2055700000000003,0,1,846.189,277.84,657,1,1,25,814.054,2.91073,1.7513599999999998
-1000024,62,-1,700.048,843.9110000000001,-0.15636,1.12376,1435.26,0.898789,2.28111,0,1,189.41099999999997,92.385,657,1,1,14,689.415,-0.156408,1.12396
-1000024,62,-1,700.048,413.56300000000005,1.4717200000000001,-0.833809,565.849,0.6286229999999999,1.28583,0,1,185.31099999999998,229.26,651,1,1,19,407.272,1.47163,-0.833834
1000024,62,1,700.048,773.1160000000001,-0.678696,-1.53768,1882.02,0.937261,2.8683799999999997,0,0,17.1233,6.3693,654,1,1,0,0.0,0.0,0.0
1000024,62,1,700.048,653.252,2.9394299999999998,0.296223,682.123,0.697878,1.3962299999999999,0,1,146.218,150.06,652,1,1,16,739.408,2.9393700000000003,0.29646500000000003
1000024,62,1,700.048,303.73400000000004,-2.59653,2.44246,1759.86,0.929185,2.70551,0,1,138.987,55.287,660,1,1,7,26.1337,-2.59495,2.44219
-1000024,62,-1,700.048,301.765,0.521438,2.2703599999999997,1476.56,0.90359,2.33427,0,1,232.732,110.34,660,1,1,21,432.35699999999997,0.521666,2.27028
1000024,62,1,700.048,264.466,2.0797,2.37113,1428.5,0.89797,2.27243,0,0,27.5886,13.52,665,1,1,0,0.0,0.0,0.0
-1000024,62,-1,700.048,253.899,-0.8764559999999999,2.45116,1483.79,0.9043969999999999,2.34361,0,1,76.0686,35.889,665,1,1,6,402.68300000000005,-0.876446,2.4512099999999997
1000024,62,1,700.048,162.64600000000002,0.192964,-2.8745700000000003,1445.46,0.9000049999999999,2.2942099999999996,0,0,338.296,163.84,662,1,1,0,0.0,0.0,0.0
1000024,62,1,700.048,603.01,-3.07966,0.0949228,605.7280000000001,0.6543260000000001,1.3223799999999999,0,0,7.00218,8.0925,668,1,1,0,0.0,0.0,0.0
1000024,62,1,700.048,743.182,2.60235,-0.15401700000000002,752.0139999999999,0.7319439999999999,1.46764,0,1,22.3258,20.783,658,1,1,3,265.782,2.6017200000000003,-0.15404
1000024,62,1,700.048,199.175,1.45319,-0.556582,230.831,0.313151,1.0529600000000001,0,0,3.16533,9.5996,669,1,1,0,0.0,0.0,0.0
1000024,62,1,700.048,114.204,-1.55921,1.55091,281.38599999999997,0.372952,1.07776,0,0,34.6572,86.22200000000001,656,1,1,0,0.0,0.0,0.0
1000024,62,1,700.048,223.225,-0.13941199999999998,0.43194799999999994,244.375,0.32958000000000004,1.05918,0,1,75.0182,214.9,666,1,1,14,246.321,-0.13956300000000002,0.431829
1000024,62,1,700.048,289.501,2.07675,-1.5395,705.9119999999999,0.71005,1.42015,0,1,158.013,156.7,664,1,1,15,304.48400000000004,2.07667,-1.5395
-1000024,62,-1,700.048,338.98,-1.2609299999999999,-1.4820799999999998,784.615,0.746174,1.50206,0,0,30.8557,27.53,664,1,1,0,0.0,0.0,0.0
1000024,62,1,700.048,354.80400000000003,-2.7095599999999997,1.14729,615.081,0.660046,1.3311600000000001,0,1,209.043,237.92,667,1,1,17,349.764,-2.70945,1.1472
-1000024,62,-1,700.048,221.68900000000002,1.06855,-0.761304,289.097,0.3817,1.08192,0,1,42.6636,103.31,667,1,1,7,721.2610000000001,1.0689600000000001,-0.761191
1000024,62,1,700.048,665.482,-1.9069200000000002,-1.02395,1045.92,0.831034,1.79784,0,1,132.86,88.925,661,1,1,13,587.635,-1.9068599999999998,-1.02411
-1000024,62,-1,700.048,568.429,0.690325,0.490154,638.09,0.6736449999999999,1.3530799999999998,0,0,12.286,13.479000000000001,661,1,1,0,0.0,0.0,0.0
-1000024,62,-1,700.048,397.18300000000005,-0.51346,0.90464,571.096,0.63213,1.29055,0,1,28.9183,35.448,672,1,1,4,195.34599999999998,-0.5127229999999999,0.904582
-1000024,62,-1,700.048,457.38599999999997,-0.09350939999999999,0.24662800000000001,471.36699999999996,0.558524,1.20556,0,0,10.4872,15.575,670,1,1,0,0.0,0.0,0.0
1000024,62,1,700.048,202.671,0.107707,-2.17312,901.834,0.789937,1.6308200000000002,0,1,184.09,142.9,663,1,1,15,190.76,0.10791500000000001,-2.17287
1000024,62,1,700.048,142.313,2.6002400000000003,2.94245,1353.04,0.888165,2.17616,0,0,643.7919999999999,333.09,671,1,1,0,0.0,0.0,0.0
1000024,62,1,700.048,336.13,1.9346700000000001,2.9256900000000003,3142.94,0.976081,4.59963,0,0,774.548,172.52,679,1,1,0,0.0,0.0,0.0
-1000024,62,-1,700.048,317.529,-1.1546100000000001,1.9855099999999999,1178.04,0.859667,1.9575,0,1,314.095,186.65,679,1,1,22,294.14599999999996,-1.15472,1.9856200000000002
1000024,62,1,700.048,346.94800000000004,-1.9639900000000001,1.4528299999999998,782.212,0.745159,1.4995,0,1,220.222,197.09,675,1,1,17,386.92400000000004,-1.96412,1.4527700000000001
-1000024,62,-1,700.048,319.677,1.03846,1.06007,516.76,0.593896,1.24294,0,1,38.8466,52.625,675,1,1,4,167.99,1.03815,1.05992
1000024,62,1,700.048,601.192,-2.62146,0.5340010000000001,688.965,0.701443,1.40306,0,1,43.5465,44.247,673,1,1,7,458.10400000000004,-2.62137,0.534462
1000024,62,1,700.048,437.423,1.99469,1.1815799999999999,779.9960000000001,0.744218,1.49715,0,1,244.78,219.69,680,1,1,14,440.334,1.99473,1.18175
1000024,62,1,700.048,289.2,1.99252,0.057161000000000003,289.673,0.382349,1.08223,0,0,5.1264400000000006,12.389000000000001,677,1,1,0,0.0,0.0,0.0
-1000024,62,-1,700.048,518.369,-1.15705,0.207156,529.531,0.603273,1.25386,0,0,2.90935,3.8462,677,1,1,0,0.0,0.0,0.0
1000024,62,1,700.048,326.57599999999996,2.32302,1.79745,1012.38,0.822508,1.75823,0,1,342.494,236.83,674,1,1,25,368.336,2.32295,1.79751
-1000024,62,-1,700.048,491.19300000000004,-1.03219,-0.0238296,491.333,0.5744819999999999,1.2217200000000001,0,0,6.39763,9.1153,674,1,1,0,0.0,0.0,0.0
1000024,62,1,700.048,306.27099999999996,-1.42521,-0.75568,397.961,0.49420299999999995,1.15029,0,1,31.551,55.501000000000005,676,1,1,5,167.863,-1.42496,-0.7562270000000001
-1000024,62,-1,700.048,463.791,0.539813,-0.875748,653.3009999999999,0.682276,1.36781,0,1,88.3726,94.696,676,1,1,8,560.164,0.539957,-0.875891
1000024,62,1,700.048,949.455,-1.9736099999999999,-0.851527,1314.99,0.882709,2.1280200000000002,0,1,348.58,185.57,686,1,1,16,1038.62,-1.9737099999999999,-0.851509
1000024,62,1,700.048,394.61400000000003,1.16619,-0.725208,503.01099999999997,0.5835229999999999,1.23138,0,0,9.57452,13.325,683,1,1,0,0.0,0.0,0.0
-1000024,62,-1,700.048,383.292,-2.93288,-1.2785799999999998,741.665,0.727216,1.45686,0,0,20.3266,19.186,683,1,1,0,0.0,0.0,0.0
1000024,62,1,700.048,432.44,0.562214,-0.674071,534.461,0.606827,1.2581200000000001,0,1,190.56099999999998,249.6,678,1,1,17,404.149,0.5622590000000001,-0.674161
1000024,62,1,700.048,262.38,-0.7562220000000001,0.306643,274.813,0.365415,1.07429,0,0,3.1514900000000003,8.027999999999999,689,1,1,0,0.0,0.0,0.0
-1000024,62,-1,700.048,254.18400000000003,2.55328,-0.922883,370.334,0.467613,1.13131,0,0,11.0839,20.951999999999998,689,1,1,0,0.0,0.0,0.0
1000024,62,1,700.048,404.54400000000004,2.29033,-1.44831,908.38,0.792078,1.63822,0,1,450.772,347.39,688,1,1,15,374.996,2.29028,-1.44818
1000024,62,1,700.048,421.32199999999995,-2.61453,1.44654,944.556,0.803404,1.67945,0,1,69.2164,51.299,682,1,1,6,189.33900000000003,-2.614,1.4465
1000024,62,1,700.048,187.882,1.2685,0.919968,273.156,0.363504,1.0734299999999999,0,1,20.1911,51.746,684,1,1,3,37.3989,1.2699200000000002,0.920616
-1000024,62,-1,700.048,285.525,-1.98755,-0.481887,319.323,0.415008,1.09912,0,1,45.0146,98.685,684,1,1,8,365.315,-1.9874900000000002,-0.48191000000000006
1000024,62,1,700.048,1187.56,0.677605,-0.202881,1212.08,0.8659469999999999,1.9994599999999998,0,1,145.39700000000002,83.975,681,1,1,19,1202.67,0.677592,-0.202939
1000024,62,1,700.048,385.14099999999996,-0.694735,1.3552,796.3639999999999,0.751066,1.51463,0,1,82.1906,72.25,690,1,1,8,368.15,-0.694671,1.35522
1000024,62,1,700.048,118.146,-0.340833,1.71072,337.522,0.434299,1.11016,0,0,20.3266,42.159,697,1,1,0,0.0,0.0,0.0
-1000024,62,-1,700.048,81.1328,2.66972,3.08468,888.655,0.785537,1.61599,0,0,97.5473,76.844,697,1,1,0,0.0,0.0,0.0
1000024,62,1,700.048,254.852,-0.715746,2.5149,1585.97,0.9148430000000001,2.47641,0,1,202.49200000000002,89.38,696,1,1,8,232.05900000000003,-0.715788,2.5148200000000003
-1000024,62,-1,700.048,297.897,2.30879,1.34685,611.489,0.657863,1.32778,0,1,89.411,102.36,696,1,1,8,313.531,2.30885,1.34683
-1000024,62,-1,700.048,155.74200000000002,0.24354099999999998,-1.98642,578.312,0.636889,1.2970899999999999,0,0,11.8397,14.332,685,1,1,0,0.0,0.0,0.0
1000024,62,1,700.048,268.803,-1.57949,2.41705,1518.99,0.908192,2.38918,0,0,3.26626,1.5053,693,1,1,0,0.0,0.0,0.0
1000024,62,1,700.048,369.906,2.66679,0.748218,478.37,0.564194,1.21118,0,1,153.601,224.78,687,1,1,19,377.59,2.66681,0.748449
-1000024,62,-1,700.048,236.762,0.105549,1.0886799999999999,391.48699999999997,0.488091,1.14575,0,0,4.16547,7.4486,687,1,1,0,0.0,0.0,0.0
1000024,62,1,700.048,182.493,1.24862,-2.88808,1643.75,0.9200379999999999,2.55213,0,0,317.36400000000003,135.16,695,1,1,0,0.0,0.0,0.0
-1000024,62,-1,700.048,343.334,-2.04413,-0.29584,358.468,0.45578199999999996,1.12348,0,1,48.3981,94.516,695,1,1,6,394.23,-2.04412,-0.295686
1000024,62,1,700.048,517.711,-2.24874,-1.60069,1335.23,0.8856569999999999,2.1535900000000003,0,1,116.34,60.996,691,1,1,9,957.446,-2.24892,-1.60064
1000024,62,1,700.048,181.30599999999998,-2.73904,-1.20425,329.449,0.425813,1.1052,0,1,27.8257,59.126999999999995,692,1,1,3,84.1797,-2.7386,-1.20433
1000024,62,1,700.048,522.45,-2.4375,0.844132,719.9069999999999,0.7169260000000001,1.43441,0,0,13.5559,13.182,698,1,1,0,0.0,0.0,0.0
-1000024,62,-1,700.048,568.224,0.597118,0.408256,616.24,0.660747,1.33225,0,1,68.4041,77.707,698,1,1,11,627.35,0.597154,0.408319
1000024,62,1,700.048,56.7643,3.12505,3.3974699999999998,849.248,0.771633,1.57216,0,0,100.167,82.569,694,1,1,0,0.0,0.0,0.0
1000024,62,1,700.048,439.21,2.54717,-1.4744,1009.59,0.821773,1.7549599999999999,0,1,97.0239,67.27600000000001,702,1,1,7,672.7389999999999,2.54699,-1.47454
-1000024,62,-1,700.048,487.684,-0.664723,-0.376746,522.705,0.598291,1.24801,0,0,1.8745900000000002,2.5106,702,1,1,0,0.0,0.0,0.0
1000024,62,1,700.048,288.475,0.10413800000000001,-1.83211,924.15,0.7971199999999999,1.65612,0,1,101.935,77.21600000000001,701,1,1,10,256.6,0.104208,-1.8319900000000002
-1000024,62,-1,700.048,286.649,-3.04582,-2.02252,1102.12,0.8441129999999999,1.8651,0,1,69.6604,44.247,701,1,1,8,235.00400000000002,-3.0459,-2.02242
1000024,62,1,700.048,459.295,1.32465,0.0689965,460.389,0.5494760000000001,1.19687,0,1,80.4968,122.4,700,1,1,12,435.57300000000004,1.32466,0.0697285
-1000024,62,-1,700.048,219.13299999999998,-1.18182,-2.25093,1052.05,0.8325309999999999,1.80513,0,0,22.3485,14.870999999999999,704,1,1,0,0.0,0.0,0.0
1000024,62,1,700.048,97.2221,2.00825,-2.74464,759.466,0.7352850000000001,1.47545,0,0,156.298,144.07,699,1,1,0,0.0,0.0,0.0
-1000024,62,-1,700.048,447.23199999999997,2.44026,0.498963,504.069,0.584331,1.2322600000000001,0,1,197.445,274.21,699,1,1,18,469.254,2.4403200000000003,0.49891499999999994
1000024,62,1,700.048,238.93599999999998,-1.37624,-0.16889400000000002,242.352,0.327144,1.05823,0,1,11.9821,34.611,703,1,1,3,2411.39,-1.3761,-0.16849
-1000024,62,-1,700.048,377.418,2.68787,-1.30735,748.586,0.73039,1.4640600000000001,0,1,162.839,152.28,705,1,1,11,355.70599999999996,2.68772,-1.30724
1000024,62,1,700.048,317.656,-1.5092299999999998,-0.08680560000000001,318.85400000000004,0.41450299999999995,1.09884,0,1,15.5763,34.198,706,1,1,3,156.52200000000002,-1.50978,-0.08725110000000001
-1000024,62,-1,700.048,305.047,-1.3046799999999998,-1.0219200000000002,478.684,0.564446,1.21143,0,0,6.3419300000000005,9.2747,708,1,1,0,0.0,0.0,0.0
1000024,62,1,700.048,304.069,2.85785,-1.15431,530.1619999999999,0.60373,1.25441,0,1,34.4483,45.486999999999995,710,1,1,4,3306.32,2.85755,-1.1544299999999998
-1000024,62,-1,700.048,339.485,-0.279445,-1.7264400000000002,984.253,0.8149029999999999,1.72534,0,1,37.900999999999996,26.956999999999997,710,1,1,3,583.044,-0.279025,-1.7265400000000002
1000024,62,1,700.048,376.84,0.973087,0.224807,386.403,0.48323999999999995,1.14222,0,1,125.804,227.92,715,1,1,18,370.772,0.9731870000000001,0.224966
-1000024,62,-1,700.048,398.533,-2.10128,1.7228,1151.52,0.8544870000000001,1.92503,0,1,195.71200000000002,118.98,715,1,1,17,408.62,-2.10132,1.72281
1000024,62,1,700.048,468.615,-2.7339599999999997,-0.34623000000000004,496.98400000000004,0.5788840000000001,1.22638,0,1,147.786,208.17,711,1,1,18,438.525,-2.7338400000000003,-0.345961
1000024,62,1,700.048,158.263,-0.35779299999999997,-0.108275,159.191,0.22174000000000002,1.0255299999999998,0,1,18.1698,79.902,709,1,1,4,68.6061,-0.357096,-0.10769200000000001
-1000024,62,-1,700.048,118.52600000000001,2.02148,-2.9214900000000004,1103.64,0.844447,1.86693,0,0,618.501,392.32,709,1,1,0,0.0,0.0,0.0
1000024,62,1,700.048,576.202,1.40652,-0.626837,693.16,0.7036020000000001,1.40727,0,1,52.832,53.357,707,1,1,8,796.62,1.4064,-0.626967
-1000024,62,-1,700.048,716.6160000000001,-1.7503099999999998,-0.512536,812.819,0.757714,1.53236,0,1,38.763000000000005,33.385,707,1,1,8,506.39,-1.7503799999999998,-0.512645
1000024,62,1,700.048,783.057,0.31756599999999996,0.48405200000000004,876.6,0.781404,1.6025,0,1,34.0448,27.188000000000002,714,1,1,6,369.70099999999996,0.317725,0.484141
-1000024,62,-1,700.048,774.699,-2.84107,1.70393,2199.17,0.952887,3.2967800000000005,0,1,133.298,42.431999999999995,714,1,1,10,1099.91,-2.84097,1.7039099999999998
1000024,62,1,700.048,335.469,-0.11676500000000001,0.543269,386.204,0.48304899999999995,1.14208,0,1,40.2204,72.905,712,1,1,5,187.421,-0.116252,0.543287
1000024,62,1,700.048,970.422,2.80345,-0.349124,1030.17,0.8271,1.77919,0,1,383.12199999999996,260.35,713,1,1,21,977.275,2.80343,-0.349306
-1000024,62,-1,700.048,891.7310000000001,-0.537529,0.531189,1020.52,0.824631,1.7678099999999999,0,1,520.052,356.74,713,1,1,19,886.775,-0.537499,0.531199
1000024,62,1,700.048,415.36699999999996,2.14083,1.19262,747.4830000000001,0.729887,1.46291,0,1,267.976,250.97,716,1,1,17,433.022,2.14087,1.19252
-1000024,62,-1,700.048,445.292,-1.02912,1.87678,1488.51,0.904919,2.34971,0,1,120.978,56.896,716,1,1,9,684.4,-1.0289700000000002,1.87678
1000024,62,1,700.048,545.5319999999999,-1.53201,0.9116209999999999,788.355,0.747745,1.50606,0,1,156.455,138.93,718,1,1,17,611.381,-1.53203,0.911665
1000024,62,1,700.048,468.994,0.5171,1.11172,789.92,0.748398,1.50773,0,1,82.2104,72.857,721,1,1,5,1200.68,0.516918,1.11198
1000024,62,1,700.048,434.38800000000003,1.58713,0.905385,624.9259999999999,0.665946,1.34048,0,1,23.1019,25.879,717,1,1,4,107.58,1.58781,0.9054469999999999
1000024,62,1,700.048,324.36400000000003,0.368554,0.573137,379.11300000000006,0.476206,1.1372200000000001,0,1,16.0874,29.706,720,1,1,3,44.4108,0.370261,0.572438
1000024,62,1,700.048,373.125,-2.13777,-1.59752,959.5260000000001,0.80785,1.6966700000000001,0,1,71.3208,52.034,723,1,1,4,1122.26,-2.13815,-1.59753
1000024,62,1,700.048,467.37,2.19286,-0.530796,534.77,0.607049,1.25839,0,1,74.1951,97.126,725,1,1,11,500.61800000000005,2.1928,-0.530995
1000024,62,1,700.048,120.863,-2.42572,-2.1435,522.52,0.598155,1.24785,0,1,50.104,67.127,719,1,1,5,81.2733,-2.42538,-2.1433299999999997
1000024,62,1,700.048,349.14300000000003,0.888491,1.23035,648.469,0.6795640000000001,1.36311,0,1,188.15400000000002,203.12,726,1,1,14,367.42900000000003,0.88851,1.23027
-1000024,62,-1,700.048,431.408,-2.30075,0.175932,438.102,0.530497,1.1796799999999998,0,1,73.0892,116.79,726,1,1,14,487.76199999999994,-2.30077,0.17513900000000002
1000024,62,1,700.048,343.49800000000005,-2.35445,0.0567374,344.051,0.44107799999999997,1.11424,0,1,17.7892,36.196,724,1,1,4,241.07299999999998,-2.3544,0.05675499999999999
1000024,62,1,700.048,830.7810000000001,1.13754,-0.0404705,831.462,0.7649699999999999,1.55264,0,0,4.8779699999999995,4.107,722,1,1,0,0.0,0.0,0.0
-1000024,62,-1,700.048,575.14,-1.89114,-1.32722,1160.56,0.856283,1.93608,0,1,187.799,113.28,722,1,1,14,560.999,-1.89117,-1.32731
-1000024,62,-1,700.048,238.732,-0.34664,1.39968,513.342,0.591344,1.24005,0,1,72.2589,98.54,728,1,1,5,241.915,-0.34658,1.39952
-1000024,62,-1,700.048,406.98199999999997,1.7671400000000002,0.123464,410.088,0.505458,1.15895,0,1,87.6006,149.54,731,1,1,12,530.752,1.76732,0.12386199999999999
1000024,62,1,700.048,370.19699999999995,-2.96128,-0.961902,555.08,0.621305,1.27621,0,1,169.692,214.01,733,1,1,15,362.74199999999996,-2.96136,-0.961404
1000024,62,1,700.048,28.7306,0.210042,3.3739199999999996,419.85400000000004,0.514338,1.16606,0,0,91.0061,151.74,727,1,1,0,0.0,0.0,0.0
1000024,62,1,700.048,239.63099999999997,-0.711673,-2.35259,1270.98,0.875923,2.07275,0,1,130.77,72.027,730,1,1,8,297.51099999999997,-0.711705,-2.35225
-1000024,62,-1,700.048,238.959,2.4338900000000003,-1.56017,593.781,0.6468520000000001,1.31128,0,1,129.8,153.03,730,1,1,13,236.567,2.43381,-1.56002
-1000024,62,-1,700.048,268.022,1.45486,0.114406,269.778,0.359593,1.07169,0,0,6.63223,17.21,729,1,1,0,0.0,0.0,0.0
1000024,62,1,700.048,530.344,-1.7756299999999998,-1.9429900000000002,1888.79,0.9376690000000001,2.87745,0,1,1064.5,394.54,736,1,1,27,511.733,-1.77567,-1.9429900000000002
-1000024,62,-1,700.048,532.904,1.3538700000000001,-2.0318099999999997,2067.39,0.9471719999999999,3.11793,0,1,403.853,136.75,736,1,1,24,488.725,1.35381,-2.0316400000000003
1000024,62,1,700.048,327.026,-3.0112400000000004,-0.47545600000000005,364.69199999999995,0.46201800000000004,1.1275600000000001,0,1,58.4405,112.18,734,1,1,8,287.128,-3.01098,-0.47531
-1000024,62,-1,700.048,345.29,0.198155,-1.44034,769.822,0.7398399999999999,1.4863600000000001,0,1,174.793,158.95,734,1,1,15,347.875,0.19813599999999998,-1.44031
1000024,62,1,700.048,688.5010000000001,2.5470599999999997,0.131376,694.451,0.704263,1.40857,0,1,503.49300000000005,507.55,740,1,1,18,664.7310000000001,2.5470599999999997,0.131262
-1000024,62,-1,700.048,594.514,-0.628571,0.906767,856.1389999999999,0.774148,1.5797700000000001,0,1,68.2725,55.825,740,1,1,11,998.605,-0.628417,0.9066719999999999
1000024,62,1,700.048,575.393,-1.3046,0.716925,729.707,0.7216199999999999,1.44448,0,1,143.44,137.61,739,1,1,14,582.4119999999999,-1.30455,0.717007
-1000024,62,-1,700.048,369.285,-2.69488,-2.07573,1494.83,0.9056120000000001,2.3578900000000003,0,1,363.647,170.3,735,1,1,20,412.871,-2.6947099999999997,-2.07579
1000024,62,1,700.048,470.05800000000005,-0.410571,-1.9072799999999999,1617.76,0.917759,2.51802,0,1,83.5748,36.165,732,1,1,6,571.5880000000001,-0.410879,-1.9074400000000002
-1000024,62,-1,700.048,449.925,0.23281999999999997,0.0700324,451.029,0.541606,1.1895799999999999,0,1,50.901,79.00399999999999,742,1,1,6,517.585,0.232843,0.069656
1000024,62,1,700.048,454.834,1.81472,0.7416689999999999,585.771,0.641733,1.3039,0,0,13.0375,15.581,741,1,1,0,0.0,0.0,0.0
1000024,62,1,700.048,133.375,-1.17402,-1.77102,403.26099999999997,0.499154,1.15405,0,0,0.664818,1.1541,745,1,1,0,0.0,0.0,0.0
1000024,62,1,700.048,791.6010000000001,-0.0681818,-0.291579,825.49,0.762677,1.5461200000000002,0,1,23.3551,19.805999999999997,738,1,1,4,125.934,-0.0677562,-0.292025
-1000024,62,-1,700.048,580.864,2.7611,-0.40016199999999996,627.995,0.6677609999999999,1.34341,0,1,132.785,148.02,738,1,1,16,627.235,2.76119,-0.40019499999999997
-1000024,62,-1,700.048,330.54900000000004,-1.02892,1.60025,852.173,0.772705,1.57539,0,1,186.918,153.55,737,1,1,19,296.60900000000004,-1.02902,1.6002399999999999
-1000024,62,-1,700.048,134.414,-1.46034,-3.44812,2115.21,0.949358,3.1827099999999997,0,0,41.8724,13.857999999999999,744,1,1,0,0.0,0.0,0.0
1000024,62,1,700.048,631.692,-2.9397900000000003,1.89117,2140.81,0.9504729999999999,3.2174400000000003,0,1,65.2933,21.351,743,1,1,4,88.6492,-2.94077,1.89135
1000024,62,1,700.048,503.01099999999997,0.9867600000000001,1.28601,979.5360000000001,0.813585,1.71985,0,1,61.8423,44.196999999999996,749,1,1,6,614.924,0.9867739999999999,1.28617
-1000024,62,-1,700.048,487.852,-2.19658,1.63645,1300.51,0.8805350000000001,2.1097900000000003,0,1,53.4362,28.764,749,1,1,4,66.3563,-2.1947,1.63619
1000024,62,1,700.048,683.122,-0.906647,0.137381,689.579,0.70176,1.4036799999999998,0,1,232.28400000000002,235.81,747,1,1,18,718.433,-0.906692,0.137268
-1000024,62,-1,700.048,1207.08,2.6976,0.215879,1235.32,0.8700120000000001,2.02827,0,1,218.072,123.58,748,1,1,17,1337.49,2.69765,0.21590399999999998
1000024,62,1,700.048,258.655,0.0022679,0.9212469999999999,376.4,0.47356499999999996,1.1353799999999998,0,1,70.6025,131.31,752,1,1,15,252.826,0.00223902,0.9217110000000001
-1000024,62,-1,700.048,323.425,-3.0985099999999997,1.45661,731.653,0.72254,1.44649,0,1,57.3629,54.885,752,1,1,5,59.0827,-3.09998,1.4570100000000001
1000024,62,1,700.048,117.084,-2.67651,-1.0650600000000001,190.011,0.261948,1.0361799999999999,0,1,49.28,181.56,750,1,1,5,90.0089,-2.67619,-1.06525
1000024,62,1,700.048,508.839,-0.658982,0.6928270000000001,635.927,0.672395,1.351,0,0,10.5157,11.575999999999999,753,1,1,0,0.0,0.0,0.0
-1000024,62,-1,700.048,282.057,2.47797,-2.17136,1252.93,0.872978,2.05019,0,1,472.55300000000005,264.03,753,1,1,20,276.606,2.47801,-2.17159
1000024,62,1,700.048,174.111,2.8967,1.0759999999999998,285.01,0.377076,1.0797,0,0,74.7367,183.57,755,1,1,0,0.0,0.0,0.0
-1000024,62,-1,700.048,143.412,2.50827,3.06018,1532.95,0.909638,2.40731,0,0,295.686,135.03,756,1,1,0,0.0,0.0,0.0
1000024,62,1,700.048,582.4830000000001,-2.14175,-0.19526,593.623,0.6467510000000001,1.31113,0,1,201.47,237.59,754,1,1,17,557.034,-2.14174,-0.194966
1000024,62,1,700.048,496.301,0.8246620000000001,-1.08362,817.341,0.7595,1.53726,0,1,61.1085,52.339,751,1,1,6,1772.4,0.824275,-1.08409
1000024,62,1,700.048,135.553,2.8628400000000003,1.58654,345.08,0.44213900000000006,1.11489,0,0,18.3984,37.324,746,1,1,0,0.0,0.0,0.0
-1000024,62,-1,700.048,117.094,-2.1674900000000004,2.77255,940.372,0.802137,1.67465,0,0,14.1651,10.545,761,1,1,0,0.0,0.0,0.0
1000024,62,1,700.048,320.866,0.526834,-0.538956,368.60699999999997,0.46590600000000004,1.13016,0,0,1.52619,2.8985,757,1,1,0,0.0,0.0,0.0
1000024,62,1,700.048,629.019,-1.75878,-1.1026200000000002,1051.73,0.832455,1.80475,0,1,476.85400000000004,317.4,758,1,1,16,555.408,-1.75872,-1.10239
-1000024,62,-1,700.048,633.879,-1.57368,0.513085,719.1610000000001,0.716565,1.43365,0,1,113.219,110.21,759,1,1,18,510.12300000000005,-1.57388,0.5130100000000001
1000024,62,1,700.048,112.26100000000001,0.426464,-2.44827,654.187,0.682769,1.36867,0,1,74.6255,79.857,760,1,1,6,24.6491,0.428874,-2.44795
